-1.208844961206642665e+01,-9.661650315568456548e+00,-1.288293531637349076e+01,-2.695558915259943689e+01,-1.207597348271884741e+01,-1.458885415280736098e+01,-1.605405923929430401e+01,-7.763975799580482118e+00,-1.375030117847227551e+01,-1.252811700550665108e+01,-1.030549672491140356e+01,-1.384365411603727125e+01
-1.325784923202750498e+01,-1.336113449414759913e+01,-1.197818282124357481e+01,-2.268524694249496676e+01,-1.068554065258878794e+01,-1.105019995463924687e+01,-1.853669594177891611e+01,-6.403593177348754217e+00,-2.172470997430597350e+01,-1.145964651072091733e+01,-1.616684669174968292e+01,-1.385297949113440197e+01
-1.054068373877475651e+01,-1.409028674284988014e+01,-1.329932644139761244e+01,-1.343850871192326046e+01,-2.110464813241517490e+01,-1.237016528743006916e+01,-2.777146426112737743e+01,-9.555754857903851374e+00,-1.426513578467468690e+01,-1.270370324048682953e+01,-1.817387012555789738e+01,-1.159356720646168348e+01
-1.114932954120525288e+01,-5.373696918535523004e+00,-1.193573124373352812e+01,-1.062330426306919762e+01,-1.276936125057059890e+01,-1.297994278433804816e+01,-1.509138233948366725e+01,-2.261707332958267358e+01,-1.171608262159639757e+01,-1.787942039944227446e+01,-1.517958246720466242e+01,-9.592281631314072854e+00
-1.305435532568234258e+01,-6.778144770675531561e+00,-1.415027565110751340e+01,-1.096685911608015473e+01,-1.364435714500597996e+01,-1.631714635135571712e+01,-2.026799727474706359e+01,-1.087372334935922780e+01,-1.027604932372118363e+01,-1.349916201845632102e+01,-1.396655679578682374e+01,-9.473458753469975235e+00
-2.864090959476753540e+01,-1.583508289077253828e+01,-2.624772749523709336e+01,-1.019034046547712435e+01,-1.561549795465760937e+01,-1.627516734862361503e+01,-1.361179334052463652e+01,-1.250466024026147949e+01,-1.251437869476137976e+01,-1.061241107302440767e+01,-1.633956049225459140e+01,-9.083295252069543579e+00
-1.983551612023272881e+01,-1.751405761703200525e+01,-2.645953939944144295e+01,-1.737196255538778544e+01,-1.172016004740652484e+01,-3.763090959351953302e+01,-1.132968432599841435e+01,-1.676251381381108629e+01,-1.297036373490302807e+01,-1.455902059405067561e+01,-1.073042575309997915e+01,-1.083663158855768671e+01
-1.173603325228957317e+01,-1.426321279788264285e+01,-2.434144163844903730e+01,-3.007124094176640838e+01,-1.412179318379565629e+01,-1.988602622949109033e+01,-1.499994002615245670e+01,-1.166136919281634654e+01,-1.490804861928199720e+01,-1.764298076888076849e+01,-1.117805086348700172e+01,-2.348535946444114231e+01
-9.757782431672877621e+00,-8.555557579181627403e+00,-1.778544947010187371e+01,-2.347881894160731520e+01,-1.036662411230896019e+01,-1.770263358742782600e+01,-1.481828324071348746e+01,-2.396917280109824944e+01,-1.521525429328307411e+01,-2.993563662541674120e+01,-2.088034069235532542e+01,-1.389080376607321377e+01
-1.435552792381072251e+01,-6.573830594019785423e+00,-1.860347892577448903e+01,-1.954053606932038178e+01,-1.030403536318213398e+01,-1.843205130444773943e+01,-1.795014127118165348e+01,-1.198624373310536129e+01,-1.763913380251872454e+01,-1.839415847570126061e+01,-2.194451888884009350e+01,-1.846449509276232348e+01
-1.539414614101220380e+01,-1.173840948850679666e+01,-2.158958467866986553e+01,-1.331760494075023615e+01,-1.513870406485883002e+01,-1.658427035806157690e+01,-1.830394525313557708e+01,-1.036091356277669639e+01,-2.344811297715702381e+01,-1.438502139655840573e+01,-1.404881679829032848e+01,-1.686971944179789062e+01
-2.321841623970840018e+01,-2.575619740506702016e+01,-9.634858560033533692e+00,-1.193959281935326366e+01,-4.643647332538726857e+01,-1.419624187022931494e+01,-2.741053360068582023e+01,-1.896464362542606708e+01,-9.254812378211125790e+00,-2.077746444317749663e+01,-1.002185913039080845e+01,-1.789718084079590454e+01
-3.293725129738406565e+01,-1.540589323278727285e+01,-1.102874122590625383e+01,-1.590481864612841534e+01,-2.071309800280103985e+01,-1.501838608892721894e+01,-1.580828580699139074e+01,-1.513563134694764756e+01,-8.043003214319501382e+00,-9.945397445807728332e+00,-8.989690832944532417e+00,-2.539878167759450278e+01
-2.369855885781642968e+01,-9.988729926975457474e+00,-1.445925857901872114e+01,-2.103870601818553254e+01,-2.249876754106905352e+01,-1.607070730479313170e+01,-1.320626540966765461e+01,-1.756085688959685598e+01,-1.179485406654711355e+01,-8.833433240736853875e+00,-4.957351368823226245e+00,-1.213371130864394587e+01
