-3.707858207209708823e+00,-1.049230177819034004e+01,-9.280820002840970417e+00,-8.559513118114374208e+00,-1.573370113809537507e+01,-2.725680626550948915e+01,-6.706880844166203559e+00,-5.736286954758655909e+00,-3.046882943909494657e+01,-1.687944980704751430e+01,-1.667346864771997783e+00,-1.582086793821775927e+01,-7.031004363692662906e+00,-1.533049099360518319e+01,-1.016774178701748710e+01,-4.534377823722596013e+00,-7.328930193730917253e+00,-4.381956089241142216e+00,-7.467429042583290766e+00,-1.002093826438634316e+01,-5.024469706622447518e+00,-1.016819372586280679e+01,-7.581769343653123272e+00,-6.640466091457957631e+00,-2.483298619050486167e+01,-5.929625253104843452e+00,-1.795225979491576851e+01,-1.215974251559625685e+01,-1.977296067923361766e+00
-7.596905152131928851e+00,-9.834662978914952447e+00,-1.297466834056724139e+01,-7.787958012635282756e+00,-6.315629777021719349e+00,-7.704146954331108965e+00,-2.121683011768233040e+00,-8.822959070394508885e+00,-3.076492047243332806e+00,-1.824729623818812385e+01,-2.128087649416924521e+00,-2.111080872802721942e+01,-4.547416323098422808e+00,-2.116759283337260911e+01,-7.300655586227041915e+00,-4.585434346766183111e+00,-9.639655594552834827e+00,-4.250226276294368333e+00,-8.976835293099751922e+00,-2.573129740549715105e+00,-1.705857455463036132e+01,-1.186207243466429517e+01,-7.359730894566766324e+00,-6.273150134421804580e+00,-4.619625108169128858e+00,1.875286818633254415e-01,-2.224883057956600396e+01,-7.046286134867423279e+00,-1.011178654736101024e+01
-1.559847181492030188e+01,-1.884294753447442261e+01,-1.038936334589937616e+01,-3.501602173748156410e+00,-3.676124961504604016e+01,-9.229989993205077070e+00,-3.477218071715100667e+00,-5.056459687494777810e+00,-7.897155296534612567e+00,-1.237858687494489374e+01,-2.325348285624578182e+01,-1.386182629094302143e+01,-5.620564252841770525e+00,-4.844060672633676568e+00,-1.041396979837795378e+01,-2.391649264373218564e+00,-8.966048398334244496e+00,2.464699008635590771e-01,-1.382775478729765339e+01,-5.611146900498781065e+00,-2.334984846271958148e+01,-2.279061252917691149e+01,-2.736690512182623536e+01,-8.644181370230930028e+00,-1.327239803406479979e+01,-4.197787757090597260e+00,-1.916312382196461073e+01,-8.361340731885910316e+00,-1.242144955069739254e+01
-1.452944391504448518e+01,-1.219896655796460649e+01,-1.496144836710715964e+01,-5.022688322307874431e-01,-5.441473476082486549e+00,-3.684970511335641241e+00,-4.547796665257852311e+00,-3.698137111543275068e+00,-1.358552829482836088e+01,-1.938698367013092838e+00,-9.816988610655123182e+00,-2.912478830063597979e+00,-9.649422787197853069e+00,-1.621492827901481348e+01,-6.118388338962143180e+00,-2.840730717268194372e+00,-5.041087430398389913e+00,-9.377020858653553503e+00,-1.722236401020028040e+01,-8.906228848937553622e+00,-1.058751151586115391e+01,-1.007862583972319115e+01,-8.451087458458076185e+00,-1.235504177065705278e+01,-5.354973629657649781e+00,-2.085883217566357306e+00,-4.247999886009656834e+00,-7.109779893153677088e-01,-5.582333731778774677e+00
-2.548315774235848963e+01,-8.507145481908068518e+00,-1.774530741350669416e+01,-1.023711143816422364e+00,-4.756913520805874818e+00,-1.975319852800779685e+01,-1.294173545463667807e+00,-2.365760127212292563e+00,-8.944617012093335262e+00,-6.792479951467526256e+00,-8.723561655900750722e+00,-3.794341256462157475e+00,-4.928518072349360679e+00,-3.298025343800453157e+01,-7.514898114878524993e+00,-8.223947740691405883e+00,-1.917985509638214836e+01,-3.835931584448458942e+00,-4.145335377601023552e+00,-8.888188958590298228e+00,-3.891273835192651376e+01,-8.706656540443999504e+00,-8.382859626423211807e+00,-7.482854942188092551e+00,-8.316408548202424811e+00,-6.716148281640275997e+00,-1.309097735072515256e+01,-4.851228598336019715e+00,-7.127379651762366208e+00
-1.682980559501834250e+01,-7.206070792349970056e+00,-1.053728886760832850e+01,-3.694949851235420191e+00,7.487384604839609770e-01,-7.913336191057620539e+00,-1.530568871611578885e+01,-9.563441375768430674e+00,-6.769324034329498474e+00,-5.007603865151713407e+00,-2.006295804770603652e+01,-9.074204695456614900e+00,-5.346433569581949818e+00,-4.470937200094508235e+00,-8.720319059259862726e+00,-5.504863011205860523e-01,-1.025578692282559956e+01,-1.082875925576183462e+01,-5.002815808804509601e+00,-5.035234190000758225e+00,-1.270360018317905393e+01,-1.040463836130641795e+01,-4.701465436360880545e+00,-6.873321209242961416e+00,-6.976911572831721031e+00,-1.115693103849818968e+01,-8.560142504384729012e-01,-5.698172835710284545e+00,-1.351898327494639496e+01
-2.734994941664809076e+01,-1.586112751060007220e+01,-8.281938956874588698e+00,-1.021578806308634846e+01,6.685837569358233923e-01,-1.075099601022991891e+01,-9.532921546765873999e-02,-5.401978689800822409e+00,-7.236222639994274175e+00,-2.986084470579293271e+00,-1.086776220478997956e+01,-9.510341906081935193e+00,-8.636315327448162549e+00,-1.857860099528623721e+01,-1.058348827672224779e+01,-3.992158944950275234e+00,-1.407419365512319054e+01,-6.043516411271195210e+00,-3.542946085327266736e+00,-5.957728460580707264e+00,-9.190111883722558161e+00,-1.152686121241166006e+01,-1.543337248015483176e+01,-1.095791410972852553e+01,-7.745163391167153577e+00,-7.541263747446702581e+00,-2.665356387098177571e+00,-1.122692148396726530e+01,-2.077243673696155923e+01
-1.061735040218210102e+01,-3.363779270182539527e+00,-7.480861797921132705e+00,-6.408622446609955503e+00,-8.111252703123357222e-01,-1.250988507324879961e+01,4.101852460682426926e-01,-3.510523676998837939e+00,-5.959176049474745440e+00,-1.350979130580394028e+01,-2.183559523057530427e+00,-9.599402913850111574e+00,-1.326760557949017283e+01,-8.311969031219916815e+00,-7.375367189648587285e+00,-9.161056996468024849e+00,-5.682781005294259558e+00,-9.298382322922906340e+00,-6.758596889590745782e+00,-4.977350652398114583e+00,-9.985969726616191977e+00,-4.012996571196339346e+00,-2.460571837847975285e+00,-4.445591359506662066e+00,-5.293240081975900679e+00,-1.268938070202737123e+01,-6.023871731712301170e+00,-9.385081473125123086e-01,-1.782150483103136551e+01
-7.417193845421270026e+00,-1.021933919782367184e+01,-1.557118558031337407e+01,-3.014038003724015091e+00,-8.918482692699685188e-01,-8.136794084607721800e+00,-2.012485758385823331e+00,-1.143923742810571476e+01,-7.347612926889397045e+00,-1.510236316088999509e+01,-1.756450040857325590e+01,-6.722256686513420121e+00,-4.879607328471249339e+00,-4.448673448069341951e+00,-4.316162923292900189e+00,-7.705498189241877682e+00,-1.117772854523368764e+01,-8.278219835575603369e+00,-1.368781653995577763e+01,-5.567684169793105653e+00,-3.462835068112848358e+00,-6.862241364136170141e+00,-1.184838733599909588e+01,-4.560566561074333336e+00,-9.492394798977821679e+00,-8.788058398132239102e-01,-3.286840512983236096e+00,-1.401364504348879336e+01,-4.556082688158427985e+00
-1.067946115562937948e+01,-1.650588075436061430e+01,-1.238233085168136682e+01,-4.450125212025008992e-01,2.150245693894639043e+00,-1.338635512413232220e+01,-1.774894893984013455e+00,-3.326337558445088405e+01,-5.472371938771658506e+00,-4.285083933196117911e+00,-1.034566052053656549e+01,-1.148837823593922458e+01,-8.098217319565785388e+00,-4.032832162351857597e-01,-6.043934720943676453e+00,-1.724421272650309200e+00,-8.796881887675599643e+00,-6.691264208022723814e+00,-2.722905467063945650e+01,-6.509821648935933069e+00,-1.492002743533698883e+01,-5.500320224266486591e+00,-8.912882205057016449e+00,-1.811197937360264687e+00,-6.051633737954284165e+00,-7.898221098453731770e+00,-2.350494430448128469e+01,-5.209105021521860834e+00,-2.164176282437538035e+01
