-1.772969053073577683e+01,-1.124296172976148078e+01,-7.501098205523600626e+00,-5.181765223247570162e+00,-1.278251026461905759e+01,-2.018741382829656672e+01,-1.582162664959560594e+01,-1.152641863608948469e+01,-1.800338259501167926e+01,-2.275767791363864756e+00,1.067024814566378321e+00,-5.211589111102390426e+00,-6.463102148874798836e+00,-8.264689295224712851e+00,-1.226368942173121823e+01
-1.883557213787639739e+01,-2.067682720540172880e+01,-5.909643720758195329e+00,-1.787555359200605309e+01,-1.089781518819357231e+01,-1.756943234495471629e+01,-1.843935371511014054e+01,-1.074377053326401565e+01,-4.525552090075290579e+00,-3.538428670717921332e+00,-5.129154594689055102e+00,-1.007900281915683038e+01,-1.236091165850447204e+01,-4.642053200526729029e+01,-1.237962640714651563e+01
-1.835389190647673274e+01,-1.684561019106077495e+01,-8.705665098021739823e+00,-7.765717929983075862e+00,-8.925839434224556612e+00,-9.573955986605174218e+00,-1.985692651737358005e+01,-9.214161086177856674e+00,-1.127769128197416215e+01,-1.916678708661869290e+00,-9.314843815777148706e+00,-2.418255391104836249e+01,-1.709444847343142726e+01,-1.929492071766429717e+01,-1.403961927138515797e+01
-2.221890408848434717e+01,-2.798971582014665671e+01,-1.100796586308898739e+01,-1.040165946417323006e+01,-1.209432867872232720e+01,-8.389618733324175182e+00,-1.701762120191969530e+01,-1.335694435840997230e+01,-1.111351442873226958e+01,-7.961270809481904465e+00,-8.494487924750497854e+00,-1.132210668443197399e+01,-2.813890672848955177e+01,-3.600377724659209377e+01,-2.049317083991246591e+01
-1.847153982791570925e+01,-2.713832551899698586e+01,-1.220557178727286818e+01,-1.848932600638732993e+00,-1.276298312343682895e+01,-1.341453421072479912e+01,-1.431847931623775949e+01,-1.337476736630518026e+01,-6.039617014164500475e+00,-2.843000481380624667e+00,-1.114144657623288914e+01,-3.762687686882880023e+00,-7.357613352994087030e+00,-1.018616462479597295e+01,-3.159543496536944929e+01
-2.241347990974238868e+01,-2.473164801326824502e+01,-2.079007567663052924e+01,-4.946570397855426293e+00,-5.507604685728346716e+00,-1.638691241812615118e+01,-1.968888255300374368e+01,-1.327635957126440758e+01,-1.350218572949813378e+01,-1.088072164395864583e+01,-1.081504698975590095e+01,-1.711488029279382417e+01,-3.367578598867675410e+00,-8.316963335141478453e+00,-1.740153376084327874e+01
-3.052772050689038252e+01,-2.073004935012015082e+01,-1.038865899212907706e+01,-2.876950250132651377e+00,-4.272005939491298143e+00,-1.979372789168592561e+01,-1.907824988615511330e+01,-1.189927328678689733e+01,-2.036793771332823866e+01,-1.385393460149544786e+01,-3.153520512128891795e+01,-1.592926900553867853e+01,-1.234784295931087250e+01,-9.149178249911454230e+00,-1.419196134470207760e+01
-2.851474124214963979e+01,-2.067926705225326955e+01,-7.086608193874067929e+00,-1.919413141693376090e+01,-8.464129879757447128e-01,-1.317930257188500498e+01,-1.526429542664520156e+01,-1.270638546305890060e+01,-1.199358454050521594e+01,-2.262143662498377594e+01,-1.152536185536347624e+01,-1.852245900043243410e+01,-1.922296969303499381e+01,-3.039613569588434672e+01,-3.180599023956513349e+01
-1.530262828386777407e+01,-1.841287620698679461e+01,-1.373516201842362072e+01,-2.332197332993310113e+00,-9.261320472193675712e+00,-1.218855313248699268e+01,-9.449816612208364219e+00,-1.241513721199391540e+01,-1.110292405946347927e+01,-7.641635532752686366e+00,-8.154070437497534130e+00,-1.438274118536677548e+01,-7.215876958457530854e+00,-5.953685223279578942e+00,-9.683334583559121356e+00
-2.577631833165433051e+01,-1.817772996324021051e+01,-2.086813371693486019e+01,-8.197436501135101139e+00,-1.178088256588812399e+01,-1.847858113246704193e+01,-1.749620607326113131e+01,-1.308687573894603950e+01,-1.499742015106299320e+01,-7.604818869427520056e+00,2.162071890134617813e-01,-4.256743795189333213e+00,-4.963408696125018338e+00,-1.776229765608935551e+01,-1.929026491437220159e+01
