-2.345841118446869800e+01,-1.880737108091374310e+01,-1.078868353224142851e+01,-1.731173079451316354e+01,-2.585502723762956379e+01,-1.944954204227439476e+01,-1.995358941784446927e+01,-1.554616214386075157e+01,-1.243025325238082957e+01,-2.277384063799880209e+01,-1.481210932889807985e+01,-2.123800346376076931e+01,-1.995177854814691187e+01,-2.156257818544176175e+01,-1.377067006107903957e+01,-1.446236048298307431e+01,-2.299154269337609335e+01,-1.299748318822927828e+01,-1.988585522120349935e+01,-1.521675392145633587e+01,-1.600075014628808390e+01,-1.758810515662072760e+01,-1.669140149943049423e+01,-1.232818192153274239e+01
-1.968721145076639800e+01,-1.627009494622983254e+01,-1.578787859405553817e+01,-1.330032026551608126e+01,-2.544203462495445933e+01,-2.522859078259630650e+01,-2.097119936895902370e+01,-2.442919827099791519e+01,-4.566648823996891338e+01,-1.286493200439443818e+01,-1.782021405502431932e+01,-2.358924982236396062e+01,-2.458368223809484832e+01,-2.083338037226240402e+01,-1.361047613828098690e+01,-1.892915920929351259e+01,-1.622363836399223658e+01,-1.848070048431375056e+01,-2.562852543068703426e+01,-1.725518173852364967e+01,-2.555104203208694003e+01,-1.605225603899609865e+01,-1.247562145547756352e+01,-2.120070281308343496e+01
-2.118781026565571324e+01,-1.951718075998032731e+01,-1.062522260839003430e+01,-1.049891775983348374e+01,-2.288070207204354745e+01,-2.277172051514357065e+01,-1.731022647459711550e+01,-1.839589964074325934e+01,-2.574052108201503586e+01,-1.326805529444191478e+01,-1.765838501445130859e+01,-1.837355721833841216e+01,-2.378940468279628107e+01,-3.204683966120911975e+01,-1.155106464153291057e+01,-1.654079513737302065e+01,-2.206304483159616581e+01,-2.633565518531312222e+01,-1.825931374681416841e+01,-2.253699605492178648e+01,-1.707282167069204348e+01,-1.778029878332647584e+01,-1.268358627622865775e+01,-3.195958653531688753e+01
-3.012710090246192962e+01,-2.698167281621067914e+01,-1.506804927689828233e+01,-1.369377467197319298e+01,-1.626429785746481471e+01,-1.530702129734807393e+01,-1.500799043133781652e+01,-1.640043711635888712e+01,-3.096076927225173847e+01,-2.236229185999533442e+01,-1.781398616151376046e+01,-1.609985142586582541e+01,-2.497023177027818264e+01,-2.265863716955082197e+01,-1.356624607302919472e+01,-2.350150873332248125e+01,-1.505828995811367221e+01,-1.355891288850875398e+01,-1.622220311344230836e+01,-1.884839795523696893e+01,-1.327809296502526237e+01,-1.338911859378690750e+01,-1.209023528300262385e+01,-2.244801188794443902e+01
-3.260319845126586813e+01,-2.371623899071458297e+01,-1.792536565175307217e+01,-1.433531384171783074e+01,-1.617733456484388910e+01,-1.772906644082840444e+01,-2.049200563642111561e+01,-2.289628938261081004e+01,-2.546716241712086060e+01,-2.204776117104576016e+01,-2.913181495421737210e+01,-1.665606598383160986e+01,-2.251071428155357879e+01,-1.864519167499037522e+01,-1.885113553969696554e+01,-1.868193839212528928e+01,-1.959691603094773171e+01,-1.260135352028696154e+01,-2.834987030100039718e+01,-1.277086271186761479e+01,-1.214338776102145445e+01,-1.108626112788080498e+01,-1.005282309326156209e+01,-2.071561660734493771e+01
-3.261240572342083510e+01,-1.806097383269299783e+01,-1.629234661284339580e+01,-1.205256991972547809e+01,-2.065440522803356416e+01,-2.448209484538984526e+01,-1.693855115227505337e+01,-2.434436578277117746e+01,-1.959411449540540318e+01,-1.870345761233076942e+01,-2.823417085985865782e+01,-1.530774139676340440e+01,-2.941669622139890450e+01,-3.895584543146265588e+01,-2.895635225660323187e+01,-1.468757575839542540e+01,-1.340681053894005892e+01,-1.373163486490573781e+01,-2.081435274808597313e+01,-1.682379659220223189e+01,-1.372661287691606447e+01,-1.416579405850521844e+01,-1.076664315137580097e+01,-2.111736282793607700e+01
-2.596934676216843485e+01,-1.615049003257523808e+01,-1.687183260177435074e+01,-8.357936383709050787e+00,-2.601781756411210367e+01,-1.697214165753384307e+01,-1.718055303309014192e+01,-2.255817656777977476e+01,-1.960952732115243080e+01,-2.404094479568012588e+01,-3.519170479115614114e+01,-1.634018384929904499e+01,-2.778659514788618878e+01,-1.793326010370374846e+01,-1.299481094556201199e+01,-2.061183507541967685e+01,-1.271778802038867617e+01,-1.195065067703320238e+01,-1.556126647406590457e+01,-2.257526925177536725e+01,-1.642704723129863353e+01,-1.951167525250057366e+01,-1.373870170896699960e+01,-2.386979204854031877e+01
-3.081506490737427839e+01,-2.153503657725215348e+01,-1.230121965221284697e+01,-8.199771056431941929e+00,-1.887370758586805408e+01,-1.654872316060025383e+01,-1.748161147731133269e+01,-1.648762509637003149e+01,-2.704419763284010969e+01,-1.937757944983431102e+01,-2.214042305771896224e+01,-1.943367417530619434e+01,-4.116778035347422815e+01,-1.766254998210512994e+01,-9.203231500405646415e+00,-1.774374648425962420e+01,-1.663307166009287030e+01,-2.183957909053289015e+01,-1.092588440164423069e+01,-1.514191055213292358e+01,-1.622121053352936570e+01,-2.897942410316147033e+01,-8.424641427522105985e+00,-1.654896977108964862e+01
-3.775039943674583753e+01,-3.824473630971779414e+01,-1.138129833620849141e+01,-1.227625438697620908e+01,-1.616267908972997347e+01,-1.798407893621852338e+01,-2.088223169637328169e+01,-1.506950642719079880e+01,-2.778851056562659494e+01,-1.826867240982131690e+01,-1.965495426350351593e+01,-2.207809594519569885e+01,-1.687660440381200999e+01,-2.470281452398799260e+01,-1.017310836946104580e+01,-1.235971148306785672e+01,-1.655507593192209725e+01,-9.878274599244470267e+00,-1.521980402042993674e+01,-1.431794774605276110e+01,-9.969588553977521528e+00,-1.664655755928767178e+01,-6.861296086453771537e+00,-2.240763661217693681e+01
-3.297380364513333006e+01,-3.375564585844020371e+01,-1.225876113578025084e+01,-1.324120007681518452e+01,-1.728724352192403302e+01,-1.380800669182057305e+01,-2.193138675952694427e+01,-2.030541949242865485e+01,-2.330515284322363811e+01,-2.173569094107144295e+01,-1.553275689276266291e+01,-2.273598880826624224e+01,-1.355396299745558863e+01,-1.615623576505368675e+01,-2.404721048954248630e+01,-1.226800022365951648e+01,-1.780372816898193022e+01,-9.404080157674872709e+00,-1.585327728526091207e+01,-1.257030320465450757e+01,-1.044231611780427116e+01,-1.735151793960616828e+01,-1.457719570750289151e+01,-1.322204200996795720e+01
