-2.415891818968852789e+01,-9.986067534970908710e+00,-5.813706933147230416e+00,-1.735802820571448990e+01,-2.131566877163658447e+01,-9.576768017257661469e+00,-6.409953941373526476e+00,-5.784730393201142462e+00,2.739895393736461182e-01,-1.047943329801427481e+01
-1.789594431195732938e+01,-7.847560346568911882e+00,-1.028472899082115433e+01,-1.594349848364131006e+01,-1.949269870685277795e+01,-4.008106937515564461e+00,-6.090283395828619106e+00,-3.410507923539793929e-01,2.780991859606261940e+00,-1.394169397728220261e+01
-1.597831898220423952e+01,-1.409009907909598525e+01,-8.310259803242852072e+00,-9.725305213731580523e+00,-2.195199071820425729e+01,-5.592010098257915729e+00,-7.317839291701258020e+00,-6.485107358350838069e+00,-5.414045263104567240e+00,-1.938224303486169120e+01
-1.435689802153022754e+01,-6.935659706078175724e+00,-5.326501903888401834e+00,-8.600695949876827839e+00,-1.060884453314054632e+01,-9.497681368911530697e+00,-2.995019285104380646e+00,-1.526609200416495682e+01,-3.328918085482215905e-01,-1.404503817488540030e+01
-1.238120277811870551e+01,-4.603976043599617540e+00,-6.036765873530538506e+00,-1.408912833238963991e+01,-1.053068035331611796e+01,-4.685547744384224167e+00,-3.108890120191704298e+00,-8.554643094881919652e+00,-3.590110609333252434e+00,-1.588314847528780049e+01
-1.474042443616895426e+01,-4.739829565523336008e+00,-7.980350698985844815e+00,-1.073371007096051422e+01,-2.493103015992604554e+01,-8.944350133680144310e+00,8.841235666470723675e-01,-3.682036757958401907e+00,-1.165314764397968439e+01,-9.716963721630463624e+00
-1.420459176639158727e+01,-8.805074017935845987e+00,-1.947802297218087508e+00,-2.451683271783820572e+01,-2.114509320565783668e+01,-2.266730018179107020e+01,-7.130671004762847431e+00,-1.749236532869280936e+01,-1.391451727788505366e+01,-1.973706506475571487e+01
-1.807624911908275678e+01,-1.885753488643615583e+01,-2.197573671150065078e+00,-1.147917153940228907e+01,-2.776907954173630699e+01,-1.640328534181614373e+01,-1.016559723373572410e+01,-6.469891506887469390e+00,-1.238809637991946033e+01,-3.023553838669758775e+01
-2.007502153183926197e+01,-1.534524973535735093e+01,-9.512617325917894107e+00,-2.789971149511233151e+01,-3.343814070146679285e+01,-4.334657212399938508e+00,-2.996908075543034844e+00,-8.352007593757615922e+00,-1.512635240700996420e+01,-7.499545777485354670e+00
-1.808566677617544727e+01,-8.444700799464044394e+00,-1.603212390763396655e+01,-1.446376445756762230e+01,-2.298643905261378606e+01,-1.594829294002851228e+00,-9.968145659360283517e+00,-2.989135445410243896e+00,-8.526691913595739081e+00,-1.901858016040267785e+01
-9.189280100570842436e+00,-5.844559605762942311e+00,-1.673296158269323186e+01,-9.188936646882758907e+00,-2.722967290098014104e+01,-1.605104416981419035e+00,-1.326780339144957521e+00,-1.406300510492248534e+01,-3.826545774092442453e+00,-9.444500087328966842e+00
-1.727336794065488235e+01,-1.389987261764250448e+01,-7.353717951579652023e+00,-1.138996701979062465e+01,-2.044652108478146246e+01,-1.048677776619305391e+01,1.117289909017816329e+00,-1.993053440865086046e+01,-1.133397756330557726e+01,-9.995643277441823571e+00
