Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
0,D,9.59,7576,0.81
0,A,11.63,6820,0.0
0,B,14.94,6760,0.01
0,D,16.39,7616,0.79
0,C,18.67,6840,-0.01
0,D,20.13,7496,0.88
0,A,22.38,6720,0.01
0,F,25.69,10038,0.72
0,E,26.83,7536,0.59
0,F,28.38,10018,0.77
0,C,29.47,6720,0.02
0,A,31.21,6840,-0.03
0,G,34.48,7416,0.9
0,B,36.67,6840,-0.01
0,G,38.58,7516,0.64
0,C,40.91,6800,0.0
0,D,42.41,7576,0.83
0,G,44.49,7576,0.55
0,E,46.72,7596,0.64
0,F,48.09,9878,0.88
0,C,49.13,6760,0.01
0,E,50.91,7556,0.6
0,F,52.4,9898,0.85
0,E,53.63,7776,0.9
0,F,55.05,9838,0.93
0,E,56.29,7776,0.89
0,F,57.57,9778,0.83
0,E,58.77,7796,0.79
0,C,60.15,6720,0.02
0,G,61.93,7436,0.8
0,E,64.23,7696,0.82
0,B,65.77,6880,-0.01
0,F,67.58,9778,0.84
0,G,68.85,7356,0.73
0,B,71.13,6880,-0.01
0,E,73.08,7776,0.86
0,C,74.51,6740,0.01
0,A,76.21,6840,-0.03
0,X,79.22,6875,0.95
1,D,9.59,7616,0.76
1,A,11.78,6880,-0.04
1,B,14.96,6840,-0.01
1,C,16.78,6700,0.01
1,E,18.51,7796,0.86
1,A,19.98,6880,-0.04
1,E,23.25,7696,0.87
1,C,24.64,6880,-0.01
1,A,26.56,6880,-0.04
1,E,29.66,7716,0.89
1,D,30.8,7556,0.87
1,F,33.05,9818,0.88
1,B,34.18,6820,-0.01
1,E,36.16,7696,0.87
1,F,37.54,9918,0.84
1,C,38.72,6840,0.0
1,E,40.54,7576,0.62
1,D,41.51,7676,0.68
1,A,43.54,6760,0.01
1,D,46.28,7496,0.82
1,A,48.54,6820,-0.0
1,C,51.83,6720,0.01
1,G,53.67,7456,0.84
1,X,55.8,6875,0.93
2,F,9.95,9938,0.8
2,G,11.01,7356,0.73
2,C,13.34,6780,0.01
2,G,15.25,7476,0.79
2,F,17.62,9958,0.83
2,G,18.63,7416,0.84
2,E,20.89,7596,0.65
2,A,22.4,6820,0.0
2,B,25.47,6760,0.0
2,E,27.47,7716,0.79
2,A,29.04,6740,0.01
2,D,31.8,7696,0.65
2,G,33.98,7516,0.66
2,E,36.13,7696,0.84
2,B,37.52,6820,0.0
2,A,39.6,6800,0.0
2,E,42.85,7656,0.8
2,B,44.18,6720,0.01
2,C,46.03,6740,0.01
2,G,47.76,7536,0.67
2,F,50.0,10018,0.73
2,D,50.68,7516,0.77
2,X,52.71,6875,0.93
3,E,9.55,7696,0.87
3,A,10.93,6880,-0.04
3,B,13.95,6880,-0.02
3,E,15.95,7576,0.64
3,G,17.45,7476,0.78
3,C,19.86,6780,0.01
3,B,21.75,6860,-0.02
3,F,23.65,9898,0.89
3,B,24.66,6820,-0.01
3,E,26.51,7656,0.79
3,F,27.99,10038,0.76
3,D,28.7,7776,0.59
3,E,30.86,7816,0.78
3,C,32.26,6820,0.0
3,A,34.02,6720,0.02
3,B,37.15,6840,-0.01
3,F,39.02,9878,0.84
3,G,40.04,7496,0.77
3,F,42.29,9998,0.76
3,B,43.3,6840,-0.01
3,A,45.39,6760,0.01
3,C,48.71,6860,-0.01
3,D,50.04,7696,0.63
3,X,52.02,6875,0.88
4,G,9.94,7596,0.56
4,E,12.23,7716,0.9
4,D,13.37,7596,0.78
4,G,15.51,7596,0.56
4,B,17.65,6840,-0.01
4,F,19.59,9978,0.8
4,A,20.6,6780,0.01
4,F,23.82,10038,0.73
4,C,25.06,6820,-0.01
4,F,26.7,9858,0.84
4,A,27.98,6740,0.01
4,D,30.73,7536,0.81
4,F,32.78,9778,0.77
4,G,33.85,7556,0.61
4,B,36.02,6900,-0.02
4,E,37.96,7556,0.58
4,A,39.48,6860,-0.04
4,D,42.26,7656,0.69
4,E,44.33,7816,0.83
4,A,45.79,6860,-0.04
4,D,48.67,7536,0.89
4,E,50.78,7696,0.87
4,C,52.11,6800,0.01
4,X,53.78,6875,0.89
5,F,9.97,10058,0.72
5,C,10.98,6840,-0.01
5,E,12.73,7536,0.58
5,G,14.1,7436,0.82
5,B,16.32,6840,-0.01
5,E,18.3,7816,0.83
5,G,19.72,7536,0.65
5,F,21.83,9818,0.89
5,B,23.07,6780,0.0
5,G,25.0,7476,0.79
5,E,27.17,7636,0.72
5,C,28.5,6840,0.0
5,F,30.23,9818,0.81
5,E,31.31,7596,0.67
5,B,32.61,6840,-0.01
5,F,34.45,10058,0.72
5,G,35.54,7456,0.84
5,D,37.52,7696,0.68
5,E,39.55,7636,0.75
5,B,41.04,6880,-0.02
5,G,43.11,7436,0.79
5,F,45.42,9878,0.9
5,C,46.64,6860,-0.01
5,D,47.93,7476,0.81
5,A,50.05,6740,0.01
5,D,52.84,7676,0.66
5,C,55.12,6860,-0.01
5,D,56.58,7576,0.83
5,G,58.57,7556,0.61
5,E,60.75,7736,0.88
5,B,62.19,6820,-0.01
5,D,63.71,7536,0.78
5,B,65.8,6780,0.0
5,G,67.82,7556,0.59
5,E,70.13,7816,0.79
5,F,71.55,9758,0.84
5,C,72.65,6820,0.0
5,A,74.37,6720,0.01
5,X,77.43,6875,0.85
6,B,9.99,6780,0.0
6,E,11.97,7716,0.87
6,B,13.33,6840,-0.01
6,E,15.32,7676,0.77
6,D,16.34,7536,0.81
6,F,18.48,10018,0.72
6,C,19.59,6780,0.0
6,D,20.99,7656,0.68
6,F,23.03,9758,0.82
6,E,24.31,7556,0.59
6,G,25.69,7516,0.68
6,E,27.84,7656,0.76
6,F,29.27,9798,0.81
6,C,30.51,6720,0.01
6,D,31.92,7696,0.66
6,E,34.15,7676,0.81
6,B,35.54,6820,-0.01
6,E,37.61,7556,0.62
6,B,39.12,6720,0.01
6,F,41.09,9958,0.85
6,D,41.84,7676,0.69
6,G,44.06,7596,0.54
6,B,46.2,6900,-0.02
6,E,48.15,7616,0.7
6,G,49.59,7536,0.69
6,D,51.48,7576,0.8
6,G,53.66,7396,0.87
6,C,55.96,6740,0.01
6,E,57.83,7676,0.76
6,D,58.77,7636,0.75
6,A,60.93,6720,0.01
6,G,64.03,7456,0.84
6,B,66.26,6760,0.01
6,A,68.23,6860,-0.04
6,C,71.35,6760,0.01
6,G,73.19,7416,0.82
6,C,75.36,6720,0.01
6,G,77.07,7476,0.76
6,A,79.37,6820,-0.03
6,F,82.52,9998,0.8
6,B,83.55,6880,-0.01
6,C,85.36,6720,0.01
6,B,87.2,6900,-0.02
6,G,88.99,7536,0.67
6,A,91.37,6800,0.0
6,D,94.12,7696,0.62
6,F,96.23,9958,0.86
6,C,97.41,6760,0.01
6,F,99.09,9958,0.77
6,D,99.88,7716,0.61
6,B,101.93,6820,-0.01
6,C,103.84,6780,0.01
6,B,105.7,6840,-0.01
6,F,107.62,10058,0.68
6,D,108.42,7636,0.76
6,B,110.45,6740,0.01
6,G,112.31,7556,0.6
6,B,114.42,6840,-0.01
6,A,116.34,6840,-0.03
6,G,119.61,7376,0.82
6,B,121.94,6740,0.01
6,D,123.63,7736,0.61
6,F,125.63,9978,0.76
6,E,126.85,7716,0.83
6,X,128.13,6875,0.93
7,A,9.99,6800,0.0
7,F,13.18,9758,0.76
7,A,14.24,6880,-0.04
7,G,17.41,7356,0.79
7,E,19.76,7536,0.59
7,D,20.9,7756,0.61
7,A,22.92,6840,-0.04
7,D,25.75,7656,0.71
7,A,27.88,6720,0.01
7,E,30.98,7796,0.81
7,A,32.49,6760,0.0
7,C,35.69,6880,-0.01
7,B,37.41,6880,-0.02
7,X,39.2,6875,0.89
8,D,9.58,7676,0.68
8,C,11.7,6840,-0.01
8,A,13.45,6840,-0.03
8,F,16.46,9998,0.81
8,B,17.64,6740,0.01
8,G,19.7,7496,0.78
8,D,21.59,7756,0.59
8,C,23.81,6760,0.01
8,D,25.09,7636,0.71
8,F,27.1,9878,0.8
8,A,28.33,6800,0.01
8,C,31.45,6820,-0.01
8,B,33.22,6760,0.01
8,D,34.75,7756,0.55
8,C,36.78,6860,-0.01
8,B,38.43,6840,-0.01
8,G,40.45,7376,0.83
8,B,42.6,6860,-0.01
8,C,44.6,6760,0.01
8,E,46.41,7696,0.81
8,C,47.87,6880,-0.01
8,G,49.55,7356,0.78
8,A,51.85,6720,0.01
8,E,55.01,7516,0.55
8,G,56.37,7416,0.75
8,B,58.68,6860,-0.01
8,G,60.48,7596,0.54
8,F,62.68,10038,0.72
8,B,63.76,6760,0.0
8,F,65.64,9998,0.8
8,G,66.71,7596,0.53
8,B,68.96,6740,0.01
8,F,71.02,10078,0.65
8,C,72.06,6740,0.01
8,F,73.77,10038,0.71
8,G,74.99,7516,0.71
8,D,76.9,7696,0.67
8,X,78.89,6875,0.91
9,A,9.97,6760,0.01
9,F,13.08,9918,0.78
9,G,14.13,7556,0.62
9,F,16.31,9898,0.86
9,A,17.47,6780,0.01
9,E,20.66,7676,0.82
9,B,22.14,6820,-0.01
9,C,24.06,6820,0.0
9,E,25.86,7716,0.89
9,G,27.33,7536,0.63
9,D,29.18,7676,0.69
9,G,31.24,7376,0.79
9,D,33.03,7676,0.67
9,C,35.27,6760,0.01
9,A,37.03,6780,0.01
9,D,39.85,7536,0.83
9,C,41.88,6760,0.01
9,D,43.19,7556,0.83
9,G,45.29,7456,0.82
9,D,47.19,7696,0.62
9,A,49.3,6820,0.0
9,G,52.38,7376,0.79
9,A,54.67,6840,-0.03
9,C,57.8,6860,-0.01
9,E,59.68,7556,0.62
9,B,61.0,6720,0.01
9,E,62.9,7756,0.91
9,F,64.27,9778,0.87
9,X,65.24,6875,0.94
10,A,9.96,6780,0.0
10,E,13.06,7556,0.58
10,G,14.39,7376,0.8
10,A,16.59,6800,0.0
10,C,19.84,6760,0.01
10,B,21.6,6720,0.01
10,D,23.1,7756,0.61
10,B,25.19,6900,-0.01
10,C,27.12,6760,0.01
10,G,28.87,7356,0.78
10,A,31.06,6740,0.01
10,D,33.75,7596,0.84
10,C,35.96,6720,0.01
10,B,37.88,6720,0.01
10,D,39.37,7716,0.61
10,B,41.4,6720,0.01
10,D,42.89,7536,0.84
10,E,44.98,7536,0.55
10,G,46.39,7536,0.66
10,F,48.7,9918,0.87
10,X,49.68,6875,0.88
11,A,9.96,6840,-0.03
11,B,13.11,6820,0.0
11,C,14.95,6840,-0.01
11,F,16.86,9798,0.86
11,G,17.93,7556,0.58
11,A,20.09,6880,-0.04
11,B,23.12,6860,-0.01
11,A,25.18,6840,-0.03
11,F,28.2,10058,0.68
11,B,29.25,6760,0.01
11,A,31.31,6760,0.01
11,B,34.46,6820,-0.01
11,G,36.44,7496,0.68
11,B,38.7,6740,0.01
11,E,40.6,7796,0.87
11,D,41.59,7496,0.84
11,X,43.61,6875,0.9
12,D,9.58,7616,0.77
12,G,11.6,7476,0.83
12,A,13.82,6860,-0.04
12,E,16.88,7596,0.65
12,D,17.83,7736,0.58
12,B,19.86,6740,0.01
12,F,21.86,9978,0.78
12,A,23.0,6800,0.0
12,B,26.08,6820,-0.01
12,D,27.64,7616,0.73
12,E,29.67,7536,0.59
12,A,31.16,6880,-0.04
12,B,34.3,6900,-0.02
12,A,36.1,6860,-0.04
12,E,39.17,7616,0.71
12,B,40.59,6740,0.01
12,G,42.57,7356,0.75
12,D,44.51,7516,0.86
12,B,46.57,6840,-0.01
12,D,48.07,7496,0.87
12,C,50.24,6840,0.0
12,F,52.04,10038,0.67
12,E,53.27,7596,0.68
12,A,54.72,6700,0.02
12,E,57.92,7656,0.77
12,B,59.27,6700,0.01
12,A,61.38,6760,0.01
12,G,64.48,7456,0.77
12,C,66.64,6740,0.01
12,F,68.6,9818,0.91
12,B,69.68,6900,-0.02
12,E,71.64,7556,0.61
12,C,72.96,6780,0.01
12,E,74.66,7676,0.75
12,F,76.13,9938,0.78
12,D,76.77,7576,0.77
12,X,78.76,6875,0.92
13,C,9.97,6860,-0.01
13,B,11.63,6820,-0.01
13,G,13.68,7336,0.71
13,C,15.87,6900,-0.01
13,E,17.64,7756,0.77
13,D,18.69,7456,0.75
13,G,20.7,7556,0.63
13,D,22.51,7696,0.66
13,C,24.77,6840,-0.01
13,D,26.16,7496,0.8
13,G,28.21,7396,0.89
13,B,30.4,6900,-0.02
13,F,32.32,9958,0.84
13,C,33.49,6700,0.01
13,B,35.23,6820,-0.01
13,F,37.06,9818,0.91
13,G,38.15,7496,0.78
13,E,40.35,7796,0.87
13,F,41.7,9958,0.83
13,A,42.95,6820,-0.0
13,B,46.13,6720,0.01
13,A,48.07,6880,-0.04
13,F,51.3,9878,0.83
13,D,52.14,7516,0.81
13,C,54.34,6780,0.01
13,E,56.25,7796,0.83
13,A,57.54,6720,0.01
13,G,60.68,7456,0.8
13,X,62.79,6875,0.93
14,D,9.56,7636,0.75
14,B,11.63,6900,-0.02
14,G,13.5,7376,0.86
14,C,15.69,6720,0.01
14,F,17.37,9798,0.87
14,C,18.5,6860,-0.01
14,G,20.34,7536,0.67
14,A,22.58,6840,-0.03
14,G,25.81,7396,0.76
14,C,28.06,6760,0.01
14,B,29.77,6860,-0.01
14,F,31.78,9898,0.84
14,A,32.96,6820,0.0
14,G,36.1,7456,0.78
14,A,38.27,6800,0.0
14,E,41.39,7796,0.83
14,B,42.72,6860,-0.01
14,A,44.8,6820,0.0
14,F,47.94,9818,0.9
14,G,49.15,7476,0.8
14,F,51.4,9898,0.87
14,D,52.25,7676,0.64
14,B,54.28,6860,-0.01
14,A,56.3,6900,-0.04
14,G,59.33,7576,0.57
14,A,61.48,6780,0.01
14,E,64.69,7596,0.66
14,F,66.16,9778,0.89
14,D,66.95,7756,0.62
14,A,69.09,6700,0.02
14,F,72.26,9938,0.86
14,E,73.29,7576,0.63
14,F,74.79,9958,0.81
14,G,75.79,7336,0.79
14,A,78.13,6780,0.01
14,C,81.22,6840,-0.01
14,X,82.88,6875,0.87
15,D,9.59,7776,0.55
15,B,11.69,6900,-0.02
15,C,13.64,6880,-0.01
15,G,15.41,7336,0.76
15,B,17.58,6740,0.01
15,G,19.45,7416,0.84
15,B,21.67,6900,-0.02
15,C,23.48,6840,-0.01
15,E,25.18,7676,0.78
15,B,26.63,6860,-0.02
15,C,28.42,6720,0.02
15,B,30.2,6860,-0.01
15,E,32.21,7596,0.68
15,C,33.66,6720,0.01
15,B,35.36,6880,-0.01
15,D,37.01,7596,0.73
15,G,39.14,7456,0.75
15,F,41.31,10078,0.69
15,C,42.32,6800,0.0
15,G,44.24,7416,0.79
15,B,46.61,6860,-0.02
15,F,48.43,10058,0.73
15,D,49.24,7696,0.66
15,E,51.27,7816,0.8
15,A,52.69,6880,-0.03
15,X,55.7,6875,0.85
16,D,9.57,7656,0.71
16,F,11.59,9838,0.82
16,G,12.74,7456,0.82
16,B,15.12,6720,0.02
16,D,16.63,7496,0.85
16,A,18.91,6760,0.01
16,E,22.11,7776,0.82
16,D,23.25,7616,0.67
16,B,25.48,6780,0.0
16,C,27.39,6860,-0.01
16,X,29.03,6875,0.91
17,B,9.97,6820,-0.01
17,C,12.02,6760,0.01
17,G,13.81,7436,0.87
17,E,16.08,7776,0.86
17,A,17.49,6860,-0.03
17,C,20.66,6900,-0.01
17,F,22.5,9918,0.83
17,A,23.69,6760,0.01
17,F,26.98,9778,0.88
17,G,28.03,7536,0.66
17,C,30.19,6780,0.0
17,A,31.96,6740,0.01
17,E,35.18,7736,0.88
17,F,36.64,9858,0.78
17,B,37.67,6780,-0.01
17,A,39.74,6860,-0.04
17,E,42.79,7636,0.74
17,D,43.8,7716,0.64
17,X,45.77,6875,0.87
18,G,9.96,7376,0.73
18,B,12.26,6780,0.01
18,F,14.12,9938,0.8
18,E,15.3,7696,0.87
18,A,16.86,6800,0.0
18,G,19.93,7396,0.74
18,D,21.84,7616,0.79
18,A,24.11,6880,-0.04
18,D,26.86,7616,0.78
18,B,29.0,6800,-0.01
18,E,30.85,7516,0.57
18,A,32.21,6700,0.02
18,G,35.53,7416,0.9
18,B,37.73,6880,-0.02
18,D,39.17,7616,0.74
18,G,41.17,7396,0.75
18,B,43.57,6760,0.01
18,F,45.4,10018,0.76
18,C,46.55,6720,0.01
18,E,48.24,7776,0.84
18,D,49.16,7476,0.83
18,E,51.42,7516,0.55
18,C,52.88,6820,0.0
18,G,54.63,7536,0.65
18,D,56.61,7696,0.65
18,A,58.64,6820,0.0
18,E,61.69,7756,0.87
18,A,63.1,6760,0.01
18,F,66.34,9858,0.89
18,A,67.59,6900,-0.04
18,C,70.66,6720,0.01
18,E,72.43,7696,0.79
18,A,73.97,6800,0.0
18,C,77.05,6900,-0.01
18,E,78.77,7656,0.7
18,D,79.75,7496,0.84
18,B,81.8,6860,-0.02
18,X,83.58,6875,0.88
19,D,9.57,7556,0.85
19,C,11.7,6740,0.01
19,F,13.4,10018,0.79
19,G,14.48,7476,0.72
19,B,16.67,6740,0.01
19,G,18.68,7496,0.67
19,B,20.9,6860,-0.01
19,D,22.57,7756,0.59
19,A,24.7,6840,-0.03
19,C,27.75,6900,-0.01
19,B,29.56,6760,0.0
19,A,31.65,6760,0.01
19,G,34.92,7536,0.63
19,E,37.09,7676,0.82
19,C,38.46,6740,0.01
19,A,40.21,6720,0.01
19,G,43.42,7476,0.82
19,D,45.18,7476,0.83
19,F,47.25,10038,0.76
19,E,48.31,7676,0.82
19,B,49.71,6800,0.0
19,X,51.52,6875,0.85
20,F,9.95,9918,0.79
20,G,11.08,7516,0.72
20,F,13.42,10078,0.68
20,B,14.51,6840,-0.01
20,D,15.93,7776,0.59
20,F,18.05,9818,0.88
20,A,19.12,6820,-0.01
20,D,21.92,7476,0.79
20,F,23.97,9978,0.81
20,E,25.21,7636,0.73
20,G,26.68,7416,0.8
20,A,29.02,6720,0.02
20,D,31.81,7496,0.86
20,C,34.07,6800,0.0
20,A,35.89,6840,-0.03
20,D,38.79,7656,0.69
20,E,40.92,7716,0.77
20,C,42.2,6740,0.01
20,A,43.9,6740,0.01
20,D,46.77,7616,0.8
20,C,48.88,6860,-0.01
20,E,50.54,7636,0.74
20,F,51.93,9938,0.8
20,A,53.13,6820,-0.03
20,B,56.17,6720,0.01
20,D,57.69,7756,0.6
20,C,59.81,6760,0.01
20,F,61.61,10078,0.69
20,E,62.62,7676,0.82
20,G,64.04,7516,0.66
20,X,66.15,6875,0.95
21,D,9.58,7556,0.77
21,E,11.7,7736,0.85
21,G,13.25,7376,0.83
21,E,15.4,7796,0.84
21,C,16.89,6880,-0.01
21,B,18.73,6780,0.01
21,G,20.64,7536,0.64
21,E,22.86,7776,0.82
21,A,24.31,6740,0.01
21,C,27.56,6860,-0.01
21,F,29.34,9858,0.89
21,E,30.35,7556,0.62
21,A,31.92,6840,-0.03
21,F,35.18,9938,0.8
21,A,36.28,6860,-0.03
21,G,39.49,7456,0.74
21,E,41.81,7776,0.79
21,A,43.28,6820,-0.0
21,F,46.33,9938,0.87
21,B,47.44,6700,0.01
21,C,49.56,6900,-0.01
21,B,51.46,6860,-0.02
21,A,53.29,6780,0.0
21,G,56.43,7336,0.74
21,C,58.76,6780,0.01
21,F,60.57,10018,0.76
21,E,61.6,7576,0.63
21,C,63.0,6720,0.01
21,E,64.95,7676,0.79
21,C,66.51,6820,0.0
21,B,68.21,6880,-0.01
21,E,70.19,7816,0.76
21,G,71.6,7376,0.81
21,B,73.85,6760,0.01
21,D,75.46,7736,0.57
21,X,77.44,6875,0.91
22,A,9.99,6900,-0.04
22,D,12.81,7736,0.6
22,B,14.81,6800,-0.01
22,D,16.33,7476,0.82
22,G,18.5,7516,0.69
22,A,20.75,6880,-0.04
22,D,23.48,7656,0.66
22,F,25.55,9838,0.91
22,C,26.7,6800,0.0
22,D,28.15,7616,0.73
22,B,30.31,6860,-0.01
22,A,32.3,6800,0.0
22,E,35.58,7656,0.73
22,G,36.94,7516,0.67
22,E,39.13,7596,0.6
22,F,40.47,9978,0.81
22,C,41.59,6720,0.01
22,A,43.35,6760,0.01
22,C,46.44,6900,-0.01
22,E,48.12,7516,0.56
22,A,49.66,6720,0.01
22,G,52.75,7476,0.67
22,F,55.04,9958,0.85
22,C,56.07,6760,0.01
22,A,57.89,6840,-0.03
22,D,60.52,7636,0.73
22,B,62.77,6900,-0.02
22,X,64.55,6875,0.92
23,E,9.54,7656,0.74
23,C,11.02,6700,0.02
23,A,12.75,6840,-0.04
23,E,15.84,7756,0.87
23,F,17.31,9898,0.9
23,D,18.14,7496,0.86
23,B,20.41,6880,-0.02
23,F,22.38,9798,0.86
23,D,23.21,7636,0.69
23,F,25.36,9858,0.86
23,G,26.47,7376,0.76
23,D,28.25,7736,0.6
23,E,30.29,7736,0.81
23,D,31.4,7756,0.59
23,F,33.49,9778,0.82
23,A,34.59,6800,0.0
23,C,37.8,6880,-0.01
23,B,39.48,6760,0.0
23,A,41.42,6780,0.01
23,C,44.72,6760,0.01
23,F,46.41,10058,0.7
23,C,47.64,6840,-0.01
23,D,49.04,7716,0.59
23,E,51.21,7676,0.73
23,C,52.57,6840,-0.01
23,G,54.46,7396,0.76
23,X,56.6,6875,0.87
24,G,9.95,7336,0.69
24,B,12.21,6840,-0.01
24,F,14.12,10018,0.76
24,A,15.3,6840,-0.03
24,B,18.36,6820,-0.01
24,D,19.89,7756,0.59
24,B,21.98,6760,0.01
24,D,23.6,7516,0.89
24,B,25.82,6780,0.0
24,D,27.43,7616,0.79
24,E,29.52,7696,0.77
24,F,30.81,10058,0.71
24,C,31.82,6900,-0.01
24,G,33.68,7376,0.83
24,D,35.44,7756,0.58
24,C,37.62,6820,0.0
24,D,38.94,7596,0.78
24,F,41.06,10078,0.68
24,D,41.9,7696,0.65
24,A,43.98,6820,-0.01
24,D,46.7,7656,0.68
24,C,48.84,6720,0.01
24,E,50.54,7656,0.74
24,G,51.84,7436,0.83
24,F,54.19,9778,0.8
24,C,55.4,6880,-0.01
24,G,57.26,7416,0.88
24,E,59.58,7596,0.68
24,B,60.91,6880,-0.02
24,X,62.71,6875,0.93
25,B,9.98,6780,-0.01
25,E,11.81,7816,0.82
25,F,13.28,9818,0.93
25,E,14.47,7716,0.86
25,B,15.79,6720,0.01
25,G,17.65,7376,0.78
25,E,20.01,7556,0.58
25,B,21.38,6860,-0.01
25,E,23.22,7796,0.82
25,C,24.69,6700,0.02
25,A,26.63,6760,0.01
25,E,29.75,7676,0.8
25,C,31.09,6760,0.01
25,D,32.55,7676,0.67
25,E,34.61,7636,0.68
25,F,35.91,9838,0.9
25,E,36.97,7556,0.58
25,D,37.94,7636,0.71
25,C,40.12,6760,0.01
25,D,41.65,7756,0.55
25,A,43.78,6840,-0.03
25,E,46.96,7556,0.62
25,G,48.41,7376,0.84
25,D,50.25,7696,0.63
25,B,52.51,6820,-0.01
25,X,54.32,6875,0.9
26,D,9.56,7656,0.7
26,G,11.57,7556,0.64
26,C,13.8,6880,-0.01
26,A,15.52,6860,-0.04
26,E,18.71,7536,0.57
26,G,20.0,7576,0.58
26,F,22.13,9838,0.83
26,E,23.32,7696,0.82
26,C,24.74,6740,0.01
26,G,26.59,7356,0.73
26,A,28.96,6860,-0.03
26,C,32.03,6720,0.01
26,D,33.51,7476,0.78
26,B,35.69,6860,-0.01
26,G,37.53,7356,0.71
26,F,39.79,9878,0.87
26,D,40.6,7516,0.88
26,B,42.64,6860,-0.01
26,D,44.32,7676,0.7
26,B,46.43,6800,0.0
26,A,48.29,6760,0.01
26,C,51.4,6740,0.01
26,A,53.36,6740,0.01
26,G,56.59,7396,0.73
26,F,58.93,9898,0.81
26,A,60.2,6740,0.01
26,D,63.07,7496,0.78
26,A,65.15,6720,0.01
26,D,67.98,7756,0.57
26,A,70.18,6840,-0.03
26,B,73.25,6760,0.01
26,E,75.07,7816,0.81
26,X,76.36,6875,0.91
27,E,9.57,7736,0.88
27,C,11.0,6800,0.0
27,D,12.54,7656,0.69
27,G,14.63,7396,0.86
27,B,17.01,6880,-0.01
27,F,18.83,9758,0.75
27,D,19.57,7576,0.87
27,B,21.64,6840,-0.01
27,E,23.49,7556,0.61
27,G,24.8,7336,0.76
27,A,27.15,6780,0.0
27,F,30.46,10038,0.71
27,E,31.62,7716,0.84
27,B,32.97,6760,0.01
27,G,34.82,7356,0.84
27,E,37.09,7756,0.91
27,D,38.14,7476,0.86
27,G,40.16,7396,0.87
27,F,42.32,9818,0.92
27,C,43.41,6820,0.0
27,E,45.31,7696,0.82
27,D,46.24,7576,0.82
27,F,48.39,10018,0.71
27,A,49.55,6840,-0.03
27,X,52.57,6875,0.89
28,D,9.56,7596,0.77
28,B,11.6,6800,0.0
28,G,13.45,7536,0.64
28,D,15.26,7616,0.77
28,F,17.52,9958,0.8
28,G,18.67,7576,0.57
28,E,21.02,7576,0.65
28,G,22.36,7476,0.73
28,F,24.52,10078,0.65
28,D,25.19,7636,0.71
28,G,27.36,7476,0.78
28,F,29.53,10018,0.76
28,A,30.75,6800,0.0
28,C,34.0,6720,0.02
28,X,35.67,6875,0.92
29,E,9.54,7536,0.57
29,B,10.89,6880,-0.02
29,G,12.73,7596,0.54
29,A,15.01,6880,-0.04
29,B,18.16,6860,-0.01
29,F,20.2,9998,0.8
29,B,21.22,6880,-0.02
29,G,23.2,7376,0.85
29,E,25.44,7816,0.83
29,F,26.8,9798,0.9
29,B,27.93,6760,0.01
29,G,29.82,7456,0.84
29,E,32.1,7776,0.86
29,G,33.63,7376,0.77
29,B,36.02,6780,0.0
29,A,38.02,6740,0.01
29,C,41.31,6840,0.0
29,F,43.19,9878,0.9
29,A,44.39,6860,-0.03
29,C,47.64,6720,0.01
29,B,49.57,6720,0.01
29,G,51.67,7356,0.8
29,D,53.47,7576,0.8
29,X,55.48,6875,0.89
30,A,9.99,6760,0.0
30,G,13.11,7536,0.66
30,D,14.99,7596,0.8
30,A,17.04,6860,-0.04
30,D,19.88,7636,0.74
30,G,21.99,7556,0.62
30,A,24.15,6860,-0.04
30,G,27.15,7496,0.75
30,D,28.91,7636,0.75
30,G,30.93,7376,0.83
30,B,33.29,6880,-0.02
30,A,35.14,6780,0.0
30,G,38.24,7516,0.7
30,E,40.63,7596,0.64
30,C,41.95,6820,-0.01
30,A,43.67,6700,0.01
30,E,46.95,7556,0.61
30,A,48.46,6840,-0.03
30,F,51.56,9918,0.79
30,X,52.54,6875,0.89
31,G,9.97,7476,0.7
31,F,12.2,9798,0.77
31,B,13.29,6780,0.01
31,F,15.26,10058,0.72
31,C,16.48,6740,0.01
31,A,18.41,6860,-0.03
31,D,21.13,7636,0.71
31,B,23.16,6800,0.0
31,C,25.23,6760,0.01
31,D,26.54,7716,0.63
31,C,28.58,6900,-0.02
31,G,30.33,7516,0.72
31,D,32.32,7476,0.83
31,E,34.57,7536,0.59
31,X,35.86,6875,0.92
32,B,9.97,6820,-0.01
32,D,11.62,7476,0.83
32,G,13.62,7536,0.66
32,B,15.92,6860,-0.02
32,E,17.9,7676,0.78
32,D,18.89,7496,0.76
32,A,21.19,6760,0.01
32,E,24.55,7536,0.57
32,D,25.56,7656,0.71
32,B,27.61,6740,0.01
32,F,29.59,10018,0.71
32,G,30.59,7516,0.68
32,F,32.77,9998,0.77
32,C,33.78,6720,0.01
32,X,35.45,6875,0.89
33,F,9.95,9958,0.85
33,E,10.95,7796,0.8
33,G,12.49,7596,0.56
33,E,14.68,7676,0.84
33,A,16.15,6740,0.01
33,F,19.48,9978,0.79
33,G,20.59,7576,0.59
33,A,22.76,6720,0.01
33,B,26.11,6740,0.01
33,A,28.18,6880,-0.04
33,F,31.27,9838,0.85
33,A,32.41,6720,0.02
33,F,35.76,10018,0.78
33,E,36.77,7776,0.9
33,F,38.2,10038,0.73
33,C,39.42,6840,-0.01
33,E,41.35,7616,0.72
33,G,42.86,7496,0.72
