Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
188,F,42.29,9858,0.91
188,B,43.54,6780,0.0
188,C,45.48,6780,0.01
188,E,47.33,7596,0.64
188,B,48.7,6840,-0.01
188,A,50.78,6720,0.01
188,D,53.6,7576,0.76
188,G,55.69,7456,0.85
188,X,57.8,6875,0.93
189,D,9.58,7676,0.64
189,G,11.72,7576,0.61
189,B,14.05,6720,0.01
189,A,15.97,6860,-0.04
189,F,19.15,9918,0.9
189,E,20.27,7636,0.75
189,D,21.25,7636,0.71
189,E,23.43,7516,0.55
189,F,24.92,9838,0.82
189,G,26.08,7456,0.83
189,E,28.48,7536,0.59
189,C,29.91,6800,0.01
189,G,31.82,7396,0.78
189,D,33.81,7636,0.72
189,G,35.94,7396,0.77
189,A,38.14,6760,0.01
189,E,41.2,7716,0.9
189,F,42.49,9898,0.85
189,D,43.12,7516,0.84
189,F,45.34,10058,0.71
189,D,46.11,7656,0.71
189,F,48.16,9958,0.86
189,C,49.24,6760,0.01
189,G,50.99,7356,0.79
189,C,53.18,6780,0.01
189,D,54.52,7616,0.77
189,F,56.54,9858,0.89
189,E,57.72,7556,0.6
189,B,59.1,6760,0.0
189,X,60.91,6875,0.94
190,A,9.98,6880,-0.04
190,G,13.12,7336,0.76
190,E,15.46,7716,0.8
190,C,16.82,6760,0.0
190,D,18.31,7516,0.87
190,G,20.57,7436,0.87
190,C,22.77,6840,0.0
190,G,24.45,7516,0.69
190,A,26.83,6800,0.0
190,E,30.02,7636,0.73
190,D,31.0,7656,0.71
190,B,33.09,6780,0.0
190,D,34.64,7596,0.77
190,C,36.71,6840,-0.01
190,E,38.55,7536,0.58
190,F,39.84,10038,0.73
190,X,40.81,6875,0.93
191,G,9.97,7496,0.75
191,D,11.7,7736,0.61
191,G,13.89,7536,0.63
191,D,15.64,7576,0.77
191,B,17.82,6760,0.0
191,A,19.93,6880,-0.04
191,C,23.07,6800,0.0
191,A,24.75,6860,-0.03
191,D,27.49,7476,0.8
191,E,29.7,7596,0.68
191,B,31.08,6780,0.0
191,F,33.05,9778,0.87
191,X,34.03,6875,0.88
192,B,9.97,6820,-0.01
192,E,11.87,7816,0.77
192,C,13.34,6800,0.0
192,G,15.16,7336,0.79
192,E,17.31,7736,0.9
192,C,18.69,6880,-0.01
192,D,20.04,7596,0.81
192,A,22.08,6860,-0.04
192,F,25.33,10018,0.75
192,X,26.3,6875,0.88
193,D,9.58,7556,0.88
193,A,11.65,6760,0.01
193,C,14.9,6780,0.01
193,F,16.81,9998,0.8
193,E,17.97,7736,0.86
193,G,19.28,7436,0.88
193,E,21.48,7696,0.8
193,C,22.96,6820,-0.01
193,G,24.67,7416,0.8
193,B,26.87,6800,-0.01
193,X,28.68,6875,0.92
194,B,10.0,6860,-0.02
194,A,11.97,6860,-0.04
194,E,15.08,7516,0.57
194,C,16.55,6880,-0.01
194,E,18.28,7576,0.62
194,F,19.59,10078,0.62
194,C,20.75,6800,0.01
194,G,22.51,7436,0.73
194,F,24.63,9958,0.81
194,C,25.66,6740,0.01
194,E,27.61,7536,0.57
194,G,29.15,7556,0.63
194,F,31.29,9818,0.91
194,B,32.29,6780,0.0
194,F,34.22,10038,0.69
194,E,35.28,7716,0.86
194,F,36.72,9978,0.79
194,D,37.4,7756,0.56
194,X,39.39,6875,0.92
195,A,9.98,6740,0.01
195,E,13.1,7596,0.69
195,F,14.5,9818,0.81
195,C,15.49,6860,-0.01
195,G,17.16,7596,0.56
195,B,19.5,6840,-0.01
195,A,21.38,6720,0.01
195,G,24.71,7536,0.69
195,F,26.95,9918,0.8
195,D,27.68,7536,0.82
195,F,29.72,9858,0.89
195,G,30.86,7356,0.81
195,B,33.26,6840,-0.01
195,A,35.11,6820,-0.0
195,F,38.19,9778,0.84
195,B,39.21,6880,-0.02
195,D,40.75,7596,0.77
195,G,42.81,7336,0.79
195,C,45.12,6760,0.01
195,E,46.9,7656,0.8
195,X,48.2,6875,0.94
196,B,9.97,6740,0.01
196,C,12.04,6900,-0.01
196,D,13.46,7496,0.78
196,F,15.6,9858,0.89
196,A,16.67,6880,-0.04
196,C,19.74,6720,0.01
196,A,21.63,6760,0.01
196,G,24.93,7496,0.74
196,A,27.24,6880,-0.04
196,G,30.29,7476,0.82
196,F,32.43,9898,0.86
196,A,33.5,6880,-0.04
196,G,36.51,7576,0.54
196,F,38.65,9858,0.89
196,B,39.85,6740,0.01
196,C,41.8,6720,0.01
196,B,43.64,6820,-0.01
196,D,45.17,7616,0.79
196,C,47.21,6900,-0.01
196,A,48.93,6900,-0.04
196,B,51.96,6900,-0.02
196,A,53.83,6780,0.01
196,E,57.1,7676,0.83
196,A,58.42,6800,0.0
196,C,61.66,6700,0.01
196,B,63.56,6720,0.01
196,C,65.6,6740,0.01
196,E,67.34,7636,0.72
196,C,68.85,6740,0.01
196,E,70.56,7556,0.63
196,B,72.02,6740,0.01
196,E,73.84,7836,0.75
196,F,75.33,10018,0.76
196,D,76.1,7636,0.73
196,A,78.28,6720,0.01
196,D,81.03,7496,0.84
196,B,83.11,6740,0.01
196,G,84.96,7396,0.85
196,X,87.09,6875,0.94
197,B,9.99,6780,0.0
197,D,11.66,7496,0.73
197,A,13.72,6860,-0.04
197,G,16.9,7436,0.86
197,A,19.22,6800,0.0
197,E,22.43,7776,0.86
197,D,23.36,7596,0.77
197,F,25.44,9818,0.88
197,D,26.29,7556,0.83
197,A,28.57,6740,0.01
197,E,31.7,7556,0.61
197,G,33.0,7516,0.7
197,C,35.37,6720,0.01
197,G,37.15,7516,0.7
197,E,39.53,7536,0.56
197,C,40.95,6800,0.0
197,F,42.76,9818,0.81
197,B,43.85,6740,0.01
197,G,45.91,7456,0.78
197,D,47.77,7536,0.76
197,F,49.88,9858,0.9
197,G,50.92,7496,0.79
197,F,53.17,9918,0.79
197,A,54.18,6840,-0.04
197,X,57.2,6875,0.92
198,A,9.96,6900,-0.04
198,D,12.61,7536,0.79
198,G,14.81,7416,0.89
198,C,17.07,6800,0.0
198,G,18.98,7416,0.75
198,F,21.33,9938,0.8
198,D,21.94,7556,0.87
198,B,24.03,6860,-0.01
198,F,25.85,9998,0.79
198,E,26.85,7596,0.68
198,X,28.14,6875,0.92
199,B,9.98,6700,0.01
199,D,11.6,7696,0.65
199,F,13.6,10018,0.75
199,E,14.61,7816,0.79
199,F,16.14,9798,0.88
199,D,16.81,7556,0.85
199,G,18.85,7376,0.74
199,F,21.11,10038,0.74
199,D,21.98,7596,0.81
199,F,24.14,9938,0.88
199,A,25.15,6840,-0.03
199,C,28.23,6880,-0.01
199,X,29.86,6875,0.89
200,B,10.0,6760,0.0
200,F,11.82,9858,0.86
200,B,12.94,6760,0.01
200,F,14.87,9818,0.8
200,B,16.13,6740,0.01
200,D,17.58,7616,0.68
200,C,19.71,6700,0.02
200,D,21.25,7496,0.85
200,B,23.43,6840,-0.01
200,E,25.39,7796,0.84
200,D,26.34,7496,0.84
200,A,28.5,6760,0.01
200,B,31.66,6800,0.0
200,G,33.52,7556,0.61
200,A,35.89,6740,0.01
200,B,39.09,6760,0.0
200,E,40.93,7756,0.88
200,F,42.39,9858,0.92
200,G,43.39,7376,0.73
200,F,45.65,9898,0.89
200,A,46.74,6840,-0.03
200,G,49.9,7356,0.81
200,F,52.24,10058,0.68
200,E,53.25,7756,0.88
200,D,54.32,7556,0.86
200,F,56.37,10038,0.71
200,A,57.43,6800,0.0
200,B,60.5,6780,0.0
200,G,62.35,7356,0.8
200,E,64.71,7716,0.8
200,B,66.17,6780,0.0
200,G,68.2,7336,0.71
200,A,70.58,6740,0.01
200,D,73.37,7496,0.8
200,C,75.49,6740,0.01
200,X,77.17,6875,0.94
201,C,9.99,6760,0.01
201,G,11.86,7536,0.66
201,E,14.07,7636,0.74
201,D,15.1,7676,0.67
201,E,17.11,7816,0.76
201,A,18.45,6820,0.0
201,B,21.7,6720,0.01
201,E,23.75,7656,0.74
201,G,25.17,7456,0.75
201,A,27.55,6780,0.01
201,B,30.78,6860,-0.01
201,G,32.73,7416,0.84
201,C,34.87,6840,0.0
201,F,36.66,9978,0.8
201,B,37.8,6880,-0.01
201,D,39.32,7496,0.88
201,G,41.56,7396,0.86
201,D,43.47,7736,0.62
201,B,45.52,6780,0.01
201,G,47.49,7436,0.89
201,C,49.63,6800,0.0
201,A,51.39,6880,-0.04
201,D,54.16,7576,0.84
201,F,56.16,10038,0.72
201,G,57.18,7336,0.8
201,A,59.56,6840,-0.03
201,E,62.6,7796,0.74
201,X,63.87,6875,0.94
202,G,9.97,7516,0.66
202,F,12.09,10078,0.67
202,D,12.78,7756,0.59
202,E,14.9,7656,0.7
202,B,16.2,6860,-0.01
202,E,18.16,7776,0.84
202,B,19.57,6900,-0.02
202,G,21.32,7576,0.59
202,E,23.7,7536,0.58
202,C,25.14,6720,0.02
202,E,27.02,7796,0.8
202,A,28.37,6760,0.01
202,G,31.57,7576,0.57
202,F,33.72,9878,0.85
202,A,34.91,6840,-0.03
202,E,38.06,7516,0.56
202,A,39.42,6900,-0.04
202,G,42.47,7596,0.56
202,E,44.76,7556,0.59
202,D,45.78,7476,0.76
202,C,48.05,6840,-0.01
202,D,49.48,7556,0.77
202,G,51.49,7376,0.69
202,D,53.29,7736,0.61
202,E,55.41,7616,0.68
202,G,56.71,7496,0.75
202,A,59.09,6780,0.0
202,D,61.84,7716,0.57
202,F,63.91,9878,0.9
202,D,64.51,7496,0.71
202,A,66.75,6780,0.0
202,F,69.91,9958,0.76
202,E,70.9,7676,0.78
202,B,72.42,6760,0.0
202,X,74.24,6875,0.92
203,E,9.56,7776,0.9
203,D,10.66,7656,0.7
203,A,12.7,6840,-0.04
203,C,15.73,6800,0.0
203,B,17.55,6780,0.0
203,G,19.59,7576,0.54
203,B,21.74,6720,0.01
203,A,23.6,6900,-0.04
203,E,26.71,7676,0.75
203,B,28.23,6720,0.01
203,D,29.93,7696,0.67
203,A,31.99,6880,-0.04
203,C,35.17,6740,0.01
203,B,37.12,6800,0.0
203,F,38.95,9898,0.87
203,D,39.77,7756,0.59
203,G,42.02,7476,0.7
203,C,44.23,6840,-0.01
203,G,45.89,7496,0.71
203,B,48.11,6740,0.0
203,G,49.97,7476,0.79
203,A,52.23,6860,-0.04
203,D,54.87,7616,0.71
203,G,57.09,7456,0.85
203,D,59.07,7776,0.59
203,A,61.09,6780,0.0
203,E,64.39,7756,0.85
203,G,65.65,7556,0.64
203,F,68.03,9878,0.87
203,X,69.01,6875,0.89
204,D,9.58,7776,0.58
204,B,11.71,6780,-0.01
204,A,13.57,6720,0.01
204,G,16.72,7416,0.88
204,C,18.95,6760,0.01
204,A,20.69,6840,-0.04
204,F,23.9,9798,0.79
204,C,25.09,6860,-0.01
204,E,26.77,7556,0.6
204,X,28.06,6875,0.89
205,C,10.0,6760,0.01
205,B,11.71,6700,0.01
205,D,13.41,7456,0.74
205,G,15.48,7496,0.73
205,C,17.64,6880,-0.01
205,D,19.09,7516,0.83
205,B,21.2,6860,-0.01
205,C,23.15,6900,-0.01
205,F,25.05,9798,0.88
205,C,26.17,6800,0.01
205,B,27.93,6800,-0.01
205,C,29.97,6780,0.01
205,B,31.88,6740,0.01
205,E,33.86,7836,0.76
205,D,34.78,7676,0.65
205,E,36.83,7616,0.7
205,D,37.81,7576,0.83
205,C,39.99,6820,0.0
205,D,41.29,7496,0.75
205,E,43.48,7736,0.88
205,A,44.9,6880,-0.04
205,X,47.9,6875,0.94
206,F,9.96,9938,0.84
206,C,11.0,6760,0.01
206,F,12.67,9858,0.92
206,E,13.78,7616,0.73
206,A,15.36,6880,-0.04
206,D,18.18,7496,0.74
206,B,20.44,6860,-0.01
206,E,22.36,7536,0.57
206,G,23.88,7436,0.78
206,D,25.68,7716,0.59
206,A,27.71,6840,-0.03
206,D,30.56,7516,0.87
206,G,32.72,7356,0.76
206,B,34.94,6720,0.01
206,A,36.98,6800,0.0
206,E,40.15,7796,0.84
206,F,41.54,9858,0.84
206,G,42.54,7456,0.8
206,C,44.93,6880,-0.01
206,X,46.57,6875,0.89
207,B,10.0,6760,0.0
207,G,11.89,7496,0.71
207,E,14.17,7656,0.75
207,B,15.69,6860,-0.02
207,E,17.68,7616,0.71
207,F,19.19,10078,0.67
207,D,19.96,7756,0.59
207,A,22.04,6820,0.0
207,D,24.83,7616,0.75
207,B,26.91,6740,0.01
207,A,28.83,6880,-0.04
207,D,31.71,7576,0.86
207,E,33.85,7816,0.8
207,F,35.2,9878,0.91
207,E,36.31,7736,0.89
207,A,37.77,6860,-0.04
207,F,41.01,9958,0.84
207,E,42.27,7636,0.74
207,A,43.76,6900,-0.04
207,G,46.86,7376,0.85
207,B,49.16,6800,-0.01
207,C,51.17,6880,-0.01
207,G,52.89,7496,0.77
207,B,55.03,6720,0.01
207,F,56.85,10038,0.72
207,A,57.98,6760,0.01
207,D,60.88,7756,0.59
207,G,63.06,7376,0.84
207,D,64.8,7656,0.71
207,G,66.84,7376,0.75
207,E,69.16,7796,0.78
207,A,70.71,6840,-0.03
207,D,73.53,7556,0.87
207,E,75.66,7796,0.86
207,B,77.18,6800,0.0
207,F,79.26,9978,0.78
207,D,80.05,7536,0.87
207,C,82.26,6740,0.01
207,X,83.93,6875,0.9
208,B,9.98,6900,-0.02
208,A,11.8,6720,0.01
208,E,14.91,7676,0.78
208,D,15.87,7696,0.63
208,F,18.08,9998,0.76
208,A,19.18,6780,0.01
208,E,22.27,7596,0.64
208,B,23.63,6880,-0.02
208,G,25.42,7516,0.67
208,A,27.59,6780,0.0
208,B,30.73,6840,-0.01
208,C,32.72,6780,0.01
208,G,34.47,7416,0.84
208,F,36.7,9958,0.84
208,C,37.73,6780,0.0
208,F,39.39,9898,0.88
208,G,40.51,7536,0.62
208,F,42.68,9778,0.83
208,G,43.88,7496,0.64
208,E,46.04,7596,0.65
208,C,47.59,6760,0.01
208,E,49.3,7516,0.57
208,D,50.35,7476,0.78
208,A,52.52,6840,-0.04
208,G,55.53,7456,0.75
208,D,57.31,7656,0.7
208,G,59.33,7576,0.58
208,C,61.52,6740,0.01
208,A,63.28,6900,-0.04
208,B,66.42,6740,0.01
208,X,68.25,6875,0.89
209,G,9.96,7396,0.79
209,D,11.89,7756,0.58
209,B,13.99,6800,-0.01
209,E,15.97,7676,0.79
209,C,17.42,6900,0.0
209,D,18.83,7556,0.83
209,A,21.0,6820,-0.03
209,C,24.07,6800,0.01
209,F,25.8,9938,0.85
209,G,26.78,7376,0.81
209,C,29.19,6840,-0.01
209,A,30.97,6840,-0.03
209,C,34.25,6760,0.01
209,G,35.92,7536,0.6
209,E,38.16,7676,0.79
209,F,39.57,9998,0.8
209,G,40.73,7576,0.56
209,C,43.0,6720,0.01
209,A,44.9,6740,0.01
209,E,48.06,7816,0.78
209,D,49.0,7496,0.81
209,B,51.22,6740,0.01
209,X,53.06,6875,0.89
210,G,9.95,7436,0.76
210,D,11.81,7696,0.65
210,G,13.9,7356,0.79
210,E,16.06,7616,0.69
210,G,17.47,7396,0.86
210,D,19.36,7696,0.63
210,B,21.4,6800,-0.01
210,E,23.29,7716,0.85
210,G,24.63,7576,0.6
210,D,26.56,7496,0.87
210,C,28.77,6700,0.02
210,D,30.11,7496,0.86
210,B,32.36,6860,-0.01
210,G,34.26,7376,0.87
210,D,36.24,7476,0.78
210,A,38.5,6720,0.01
210,G,41.75,7376,0.8
210,D,43.68,7656,0.68
210,E,45.93,7636,0.75
210,D,46.98,7596,0.79
210,B,48.99,6840,-0.01
210,E,50.85,7816,0.82
210,B,52.23,6720,0.01
210,G,54.19,7336,0.79
210,E,56.59,7776,0.89
210,G,57.92,7536,0.68
210,C,60.29,6860,-0.01
210,A,62.22,6740,0.01
210,E,65.39,7796,0.82
210,C,66.91,6840,0.0
210,G,68.66,7496,0.75
210,A,70.82,6860,-0.04
210,F,74.03,10018,0.77
210,D,74.7,7736,0.6
210,A,76.93,6720,0.01
210,C,80.23,6900,-0.01
210,D,81.63,7556,0.79
210,E,83.76,7636,0.75
210,A,85.22,6720,0.02
210,D,88.13,7656,0.69
210,E,90.15,7776,0.82
210,F,91.69,9978,0.82
210,E,92.83,7636,0.74
210,B,94.37,6720,0.01
210,D,95.96,7516,0.82
210,A,98.2,6840,-0.03
210,D,101.07,7716,0.62
210,F,103.18,10018,0.75
210,B,104.2,6780,-0.01
210,E,106.12,7776,0.9
210,B,107.58,6740,0.01
210,C,109.62,6880,-0.01
210,E,111.43,7636,0.71
210,A,112.75,6800,0.0
210,F,115.96,9838,0.91
210,G,117.17,7536,0.66
210,X,119.28,6875,0.95
211,B,9.99,6720,0.01
211,D,11.53,7476,0.77
211,A,13.83,6780,0.01
211,B,17.14,6860,-0.01
211,E,19.23,7536,0.57
211,D,20.37,7556,0.82
211,E,22.51,7796,0.83
211,F,23.82,10038,0.76
211,D,24.59,7756,0.59
211,A,26.63,6820,-0.01
211,F,29.83,10058,0.71
211,G,31.04,7436,0.76
211,A,33.24,6760,0.0
211,C,36.49,6780,0.01
211,F,38.36,9838,0.82
211,C,39.46,6880,-0.02
211,D,40.91,7456,0.77
211,B,43.09,6840,-0.01
211,E,44.99,7776,0.9
211,G,46.53,7476,0.84
211,D,48.48,7736,0.61
211,F,50.5,9818,0.89
211,A,51.62,6740,0.01
211,X,54.68,6875,0.89
212,F,9.98,9838,0.86
212,G,11.23,7336,0.71
212,F,13.49,9858,0.8
212,B,14.63,6760,0.01
212,C,16.64,6880,-0.01
212,F,18.31,10078,0.7
212,E,19.43,7676,0.81
212,C,20.99,6860,-0.01
212,B,22.7,6820,-0.01
212,C,24.53,6840,-0.01
212,E,26.3,7536,0.59
212,D,27.43,7736,0.58
212,A,29.5,6780,0.01
212,X,32.54,6875,0.91
213,D,9.59,7776,0.56
213,G,11.64,7356,0.74
213,F,14.01,10078,0.65
213,E,15.09,7556,0.61
213,D,15.99,7576,0.82
213,E,18.23,7816,0.82
213,D,19.27,7576,0.84
213,F,21.39,9798,0.8
213,D,22.08,7556,0.86
213,E,24.35,7716,0.89
213,G,25.66,7336,0.78
213,B,28.05,6880,-0.02
213,E,29.93,7776,0.88
213,F,31.3,9818,0.87
213,A,32.44,6860,-0.04
213,B,35.62,6780,0.01
213,E,37.45,7796,0.84
213,F,38.81,9878,0.85
213,G,39.96,7436,0.83
213,B,42.25,6880,-0.02
213,E,44.29,7596,0.65
213,B,45.7,6880,-0.02
213,E,47.61,7596,0.63
213,A,49.03,6880,-0.04
213,G,52.04,7516,0.66
213,E,54.44,7576,0.63
213,B,55.85,6720,0.01
213,C,57.76,6720,0.01
213,X,59.42,6875,0.86
214,C,9.99,6860,-0.01
214,D,11.45,7756,0.57
214,G,13.45,7476,0.79
214,C,15.58,6840,-0.01
214,A,17.29,6840,-0.04
214,F,20.41,9898,0.82
214,C,21.47,6860,-0.01
214,F,23.11,10018,0.78
214,B,24.26,6780,0.0
214,E,26.09,7776,0.89
214,A,27.64,6820,-0.01
214,E,30.88,7596,0.69
214,F,32.33,9998,0.79
214,D,33.19,7616,0.77
214,C,35.22,6700,0.02
214,F,37.0,10018,0.77
214,C,38.04,6860,-0.01
214,G,39.9,7496,0.64
214,A,42.28,6860,-0.04
214,C,45.32,6760,0.01
214,A,47.18,6860,-0.04
214,F,50.42,9918,0.79
214,E,51.52,7736,0.87
214,F,53.04,9918,0.83
214,B,54.22,6860,-0.02
214,X,56.01,6875,0.86
215,A,9.99,6780,0.01
215,C,13.29,6760,0.01
215,F,15.0,9938,0.87
215,A,16.01,6780,0.0
215,E,19.31,7756,0.9
215,D,20.32,7536,0.87
215,A,22.35,6860,-0.03
215,C,25.38,6860,-0.01
215,B,27.07,6900,-0.01
215,A,29.04,6800,0.0
215,G,32.33,7356,0.75
215,A,34.58,6720,0.02
215,B,37.67,6740,0.01
215,D,39.17,7536,0.74
215,G,41.38,7396,0.81
215,D,43.39,7716,0.61
215,C,45.6,6700,0.02
215,B,47.52,6780,0.0
215,C,49.43,6880,-0.01
215,B,51.21,6780,0.0
215,F,53.09,9878,0.92
215,G,54.3,7436,0.79
215,B,56.45,6760,0.01
215,F,58.5,10038,0.72
215,E,59.66,7556,0.61
215,X,60.94,6875,0.87
216,D,9.57,7776,0.58
216,B,11.67,6820,0.0
216,E,13.65,7656,0.75
216,A,14.96,6840,-0.03
216,C,18.06,6760,0.0
216,D,19.46,7496,0.81
216,E,21.76,7576,0.65
216,G,23.19,7476,0.8
216,D,25.1,7576,0.77
216,E,27.38,7736,0.89
216,B,28.68,6820,-0.01
216,F,30.71,10018,0.79
216,E,31.74,7656,0.75
216,A,33.08,6760,0.01
216,G,36.12,7576,0.56
216,F,38.28,9778,0.86
216,E,39.3,7556,0.6
216,C,40.65,6700,0.01
216,G,42.48,7476,0.75
216,C,44.72,6800,0.0
216,B,46.4,6860,-0.01
216,E,48.43,7756,0.82
216,A,49.9,6880,-0.04
216,E,52.97,7716,0.89
216,B,54.52,6720,0.01
216,F,56.53,9898,0.88
216,A,57.62,6780,0.0
216,D,60.54,7696,0.63
216,X,62.52,6875,0.85
217,D,9.59,7656,0.7
217,C,11.68,6900,-0.02
217,E,13.5,7776,0.88
217,G,14.85,7336,0.71
217,F,17.02,9978,0.8
217,C,18.11,6740,0.01
217,F,19.85,9758,0.85
217,E,20.98,7716,0.9
217,F,22.49,9818,0.81
217,G,23.53,7576,0.59
217,D,25.39,7696,0.61
217,F,27.49,10078,0.68
217,C,28.75,6720,0.01
217,E,30.61,7656,0.81
217,B,32.06,6760,0.01
217,G,34.12,7496,0.79
217,A,36.28,6800,0.0
217,X,39.32,6875,0.86
218,B,9.98,6760,0.01
218,G,11.81,7556,0.63
218,E,14.03,7576,0.64
218,D,15.0,7476,0.81
218,F,17.24,10078,0.69
218,D,17.88,7736,0.61
218,A,20.1,6740,0.01
218,D,22.9,7616,0.78
218,G,24.99,7436,0.84
218,D,26.86,7716,0.61
218,A,29.04,6840,-0.03
218,D,31.87,7656,0.7
218,G,34.01,7536,0.61
218,B,36.16,6880,-0.02
218,A,38.09,6780,0.01
218,D,40.86,7456,0.73
218,A,43.09,6860,-0.04
218,F,46.32,9838,0.88
218,D,47.17,7536,0.83
218,C,49.33,6800,0.0
218,X,50.98,6875,0.92
219,G,9.96,7496,0.76
219,F,12.17,10058,0.7
219,B,13.44,6760,0.01
219,E,15.43,7556,0.6
219,D,16.5,7536,0.85
219,G,18.56,7376,0.8
219,C,20.85,6720,0.01
219,A,22.73,6860,-0.04
219,X,25.74,6875,0.95
220,A,9.98,6880,-0.04
220,E,13.0,7696,0.84
220,C,14.3,6900,-0.01
220,G,15.93,7516,0.68
220,C,18.31,6900,-0.01
220,B,20.14,6720,0.01
220,F,22.11,10058,0.68
220,A,23.12,6780,0.01
220,C,26.26,6840,-0.01
220,A,27.99,6820,-0.0
220,G,31.02,7596,0.57
220,A,33.25,6880,-0.04
220,C,36.5,6720,0.01
220,D,38.03,7536,0.81
220,X,40.03,6875,0.89
221,D,9.57,7516,0.76
221,B,11.65,6720,0.01
221,A,13.64,6740,0.01
221,E,16.74,7516,0.55
221,C,18.09,6740,0.01
221,A,19.79,6780,0.01
221,C,23.01,6740,0.01
221,E,24.91,7776,0.85
221,F,26.19,9938,0.77
221,A,27.3,6740,0.01
221,F,30.6,10018,0.77
221,D,31.35,7596,0.83
221,G,33.59,7416,0.77
221,D,35.44,7476,0.83
221,B,37.72,6800,0.0
221,C,39.81,6820,-0.01
221,F,41.69,9878,0.87
221,E,42.97,7576,0.61
221,A,44.36,6840,-0.03
221,D,47.18,7556,0.81
221,F,49.26,9938,0.85
221,B,50.43,6860,-0.02
221,G,52.28,7356,0.81
221,X,54.41,6875,0.93
222,C,9.97,6760,0.01
222,D,11.32,7556,0.87
222,B,13.39,6800,-0.01
222,A,15.48,6780,0.0
222,F,18.58,10078,0.68
222,B,19.76,6800,-0.01
222,E,21.57,7596,0.68
222,A,22.98,6780,0.0
222,D,25.71,7456,0.72
222,C,27.84,6720,0.01
222,F,29.74,10058,0.72
222,G,30.92,7456,0.83
222,X,33.04,6875,0.95
223,B,9.99,6840,-0.01
223,E,11.93,7516,0.56
223,A,13.3,6880,-0.04
223,C,16.47,6880,-0.02
223,B,18.25,6740,0.01
223,F,20.06,10078,0.69
223,A,21.11,6800,0.0
223,G,24.17,7556,0.62
223,C,26.34,6900,-0.02
223,G,28.0,7576,0.57
223,A,30.19,6880,-0.04
223,C,33.47,6720,0.01
223,F,35.21,9918,0.86
223,B,36.45,6860,-0.01
223,A,38.39,6820,-0.0
223,B,41.46,6800,-0.01
223,F,43.3,9978,0.79
223,B,44.56,6760,-0.01
223,G,46.42,7496,0.75
223,C,48.58,6760,0.01
223,B,50.32,6860,-0.01
223,A,52.13,6880,-0.04
223,F,55.27,9918,0.81
223,G,56.51,7416,0.85
223,D,58.43,7656,0.72
223,X,60.41,6875,0.93
224,B,9.96,6780,0.01
224,G,11.85,7576,0.58
224,D,13.78,7616,0.69
224,B,15.93,6900,-0.01
224,F,17.95,9898,0.8
224,E,18.96,7796,0.82
224,F,20.29,9898,0.89
224,B,21.43,6720,0.01
224,E,23.49,7656,0.79
224,B,25.04,6800,0.0
224,F,26.92,9938,0.84
224,G,27.92,7576,0.58
224,F,30.12,9978,0.79
224,G,31.15,7356,0.78
224,F,33.28,9838,0.82
224,D,34.13,7516,0.81
224,E,36.34,7676,0.83
224,C,37.8,6840,-0.01
224,E,39.46,7556,0.61
224,G,40.8,7556,0.63
224,D,42.58,7596,0.7
224,B,44.73,6880,-0.01
224,C,46.75,6740,0.01
224,G,48.41,7536,0.63
224,F,50.75,9938,0.8
224,B,51.89,6900,-0.01
224,F,53.82,10038,0.69
224,C,54.84,6720,0.02
224,A,56.77,6780,0.0
224,X,59.81,6875,0.93
225,C,9.97,6780,-0.01
225,D,11.41,7616,0.75
225,C,13.7,6820,-0.01
225,D,15.16,7556,0.86
225,A,17.43,6820,0.0
225,B,20.68,6840,-0.01
225,G,22.67,7556,0.6
225,B,24.99,6760,0.01
225,D,26.62,7616,0.77
225,A,28.91,6700,0.02
225,E,32.26,7636,0.75
225,B,33.79,6800,0.0
225,E,35.65,7696,0.87
225,A,37.1,6820,0.0
225,B,40.3,6740,0.01
225,E,42.26,7576,0.61
225,C,43.57,6760,0.01
225,E,45.31,7756,0.89
225,A,46.82,6800,0.0
225,F,50.1,9818,0.85
225,X,51.07,6875,0.88
226,C,9.99,6860,-0.01
226,D,11.41,7736,0.61
226,A,13.63,6900,-0.04
226,D,16.38,7476,0.82
226,C,18.61,6760,0.01
226,A,20.44,6840,-0.03
226,E,23.63,7796,0.83
226,D,24.59,7476,0.77
226,G,26.71,7596,0.55
226,F,28.88,9958,0.82
226,A,29.95,6740,0.01
226,B,33.11,6740,0.01
226,G,34.96,7576,0.57
226,A,37.33,6860,-0.04
226,G,40.43,7376,0.87
226,A,42.77,6840,-0.04
226,B,46.0,6800,0.0
226,G,47.88,7436,0.77
226,A,50.3,6800,-0.0
226,F,53.33,9838,0.9
226,G,54.43,7536,0.68
226,D,56.4,7596,0.8
226,C,58.47,6760,0.0
226,A,60.27,6700,0.01
226,E,63.57,7556,0.6
226,X,64.85,6875,0.87
227,E,9.56,7596,0.61
227,B,10.93,6880,-0.01
227,E,12.94,7776,0.85
227,F,14.4,10058,0.69
227,G,15.41,7396,0.8
227,C,17.68,6740,0.01
227,E,19.39,7576,0.66
227,C,20.8,6780,0.0
227,F,22.47,9758,0.79
227,B,23.72,6820,-0.01
227,A,25.65,6880,-0.04
227,D,28.42,7476,0.8
227,X,30.43,6875,0.88
228,A,9.98,6720,0.01
228,C,13.2,6800,-0.01
228,F,14.87,9818,0.84
228,B,16.07,6740,0.01
228,F,18.07,10018,0.75
228,E,19.29,7576,0.63
228,A,20.68,6860,-0.03
