Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
201,F,57.65,9818,0.83
201,E,58.9,7816,0.79
201,X,60.18,6875,0.9
202,G,9.95,7416,0.78
202,C,12.21,6720,0.01
202,E,13.99,7816,0.74
202,D,15.01,7636,0.73
202,F,17.13,9838,0.81
202,A,18.37,6880,-0.04
202,C,21.41,6800,0.0
202,E,23.32,7636,0.74
202,D,24.31,7716,0.62
202,B,26.32,6760,0.0
202,F,28.21,10058,0.69
202,G,29.21,7516,0.71
202,B,31.47,6820,-0.01
202,D,33.06,7556,0.81
202,C,35.13,6820,0.0
202,D,36.59,7516,0.85
202,C,38.84,6760,0.01
202,D,40.39,7476,0.85
202,F,42.55,9938,0.86
202,E,43.72,7636,0.76
202,D,44.67,7656,0.69
202,F,46.69,9798,0.86
202,A,47.73,6860,-0.04
202,X,50.75,6875,0.9
203,A,9.98,6900,-0.04
203,G,12.99,7536,0.69
203,F,15.14,10078,0.67
203,B,16.28,6860,-0.01
203,A,18.35,6780,0.01
203,D,21.04,7656,0.71
203,B,23.25,6840,-0.01
203,D,24.81,7756,0.59
203,F,26.98,9798,0.86
203,E,28.01,7636,0.71
203,D,29.12,7476,0.81
203,E,31.29,7696,0.81
203,A,32.86,6860,-0.04
203,G,35.87,7556,0.59
203,A,38.14,6740,0.01
203,B,41.33,6840,-0.01
203,E,43.16,7756,0.85
203,B,44.63,6860,-0.01
203,G,46.68,7536,0.66
203,C,48.83,6780,0.0
203,E,50.61,7696,0.76
203,D,51.53,7736,0.61
203,B,53.57,6760,0.0
203,G,55.44,7456,0.77
203,A,57.79,6880,-0.04
203,E,61.05,7756,0.91
203,C,62.38,6740,0.01
203,D,63.93,7616,0.73
203,A,66.02,6820,-0.01
203,B,69.3,6780,0.0
203,C,71.29,6740,0.01
203,F,73.13,9998,0.81
203,X,74.11,6875,0.87
204,G,9.98,7336,0.73
204,B,12.15,6900,-0.02
204,E,14.2,7796,0.86
204,C,15.53,6800,0.0
204,B,17.34,6820,-0.01
204,G,19.38,7376,0.83
204,F,21.54,9798,0.86
204,A,22.73,6740,0.01
204,E,26.0,7616,0.71
204,F,27.48,10018,0.77
204,B,28.51,6860,-0.01
204,G,30.48,7456,0.76
204,C,32.71,6720,0.01
204,D,34.24,7616,0.77
204,X,36.22,6875,0.94
205,D,9.58,7476,0.81
205,G,11.63,7376,0.87
205,C,13.81,6740,0.01
205,A,15.62,6820,-0.03
205,E,18.79,7736,0.87
205,A,20.1,6840,-0.03
205,F,23.24,9778,0.82
205,D,23.87,7496,0.77
205,F,26.01,10018,0.78
205,B,27.14,6800,-0.01
205,G,29.03,7596,0.56
205,E,31.18,7576,0.66
205,B,32.49,6720,0.01
205,C,34.53,6780,0.01
205,A,36.43,6840,-0.04
205,C,39.51,6760,0.02
205,F,41.36,9898,0.9
205,C,42.38,6800,0.0
205,E,44.06,7716,0.88
205,B,45.39,6820,0.0
205,C,47.25,6720,0.01
205,A,48.99,6820,-0.03
205,B,52.24,6840,-0.01
205,E,54.11,7696,0.83
205,G,55.59,7536,0.69
205,E,57.78,7536,0.57
205,F,59.17,9838,0.82
205,G,60.19,7416,0.84
205,A,62.37,6740,0.01
205,E,65.65,7596,0.67
205,A,66.97,6880,-0.04
205,B,70.23,6740,0.01
205,A,72.07,6900,-0.04
205,C,75.11,6800,0.0
205,D,76.41,7516,0.77
205,X,78.41,6875,0.88
206,D,9.6,7616,0.73
206,F,11.71,9878,0.87
206,G,12.75,7396,0.83
206,E,14.97,7756,0.8
206,G,16.26,7436,0.85
206,C,18.52,6700,0.02
206,B,20.22,6860,-0.02
206,F,22.11,10098,0.65
206,C,23.11,6720,0.01
206,E,24.89,7596,0.67
206,C,26.24,6800,-0.01
206,E,27.94,7676,0.81
206,G,29.43,7356,0.81
206,F,31.63,9958,0.79
206,D,32.45,7696,0.65
206,B,34.59,6740,0.01
206,G,36.46,7516,0.73
206,E,38.64,7716,0.82
206,F,40.05,9978,0.82
206,G,41.04,7356,0.83
206,D,43.01,7636,0.72
206,B,45.23,6820,0.0
206,G,47.24,7336,0.75
206,A,49.45,6780,0.01
206,X,52.5,6875,0.94
207,E,9.49,7736,0.85
207,D,10.62,7736,0.62
207,E,12.73,7656,0.79
207,D,13.8,7476,0.84
207,F,15.91,9898,0.88
207,D,16.76,7556,0.78
207,C,19.01,6840,-0.01
207,D,20.28,7716,0.61
207,B,22.34,6780,0.0
207,C,24.22,6720,0.02
207,F,26.14,9878,0.93
207,G,27.34,7356,0.79
207,A,29.64,6740,0.01
207,C,32.95,6880,-0.01
207,D,34.41,7536,0.86
207,A,36.56,6900,-0.04
207,F,39.6,9818,0.8
207,B,40.85,6740,0.01
207,F,42.74,9778,0.86
207,E,43.74,7636,0.75
207,C,45.12,6840,-0.01
207,A,47.0,6800,0.0
207,B,50.33,6720,0.01
207,F,52.18,10018,0.75
207,A,53.25,6740,0.01
207,F,56.4,10058,0.69
207,G,57.64,7496,0.71
207,X,59.75,6875,0.93
208,A,9.98,6720,0.01
208,G,13.18,7436,0.83
208,A,15.58,6720,0.01
208,C,18.79,6840,0.0
208,D,20.31,7736,0.59
208,B,22.6,6840,-0.02
208,C,24.59,6700,0.02
208,D,26.07,7516,0.84
208,C,28.12,6840,-0.01
208,A,29.84,6760,0.01
208,F,32.93,9798,0.83
208,E,34.01,7576,0.64
208,A,35.36,6860,-0.03
208,E,38.4,7816,0.74
208,C,39.82,6840,-0.01
208,B,41.72,6800,0.0
208,D,43.23,7736,0.59
208,C,45.22,6780,0.01
208,G,46.91,7456,0.83
208,F,49.28,9898,0.85
208,X,50.25,6875,0.87
209,A,9.98,6740,0.01
209,E,13.21,7716,0.8
209,B,14.75,6720,0.01
209,E,16.76,7796,0.81
209,A,18.3,6800,0.01
209,E,21.6,7696,0.81
209,G,22.92,7596,0.55
209,E,25.27,7656,0.78
209,B,26.57,6820,-0.01
209,C,28.58,6700,0.01
209,A,30.41,6820,-0.0
209,G,33.48,7376,0.85
209,F,35.65,9938,0.82
209,E,36.9,7676,0.8
209,D,37.89,7476,0.84
209,A,39.96,6740,0.01
209,G,43.2,7396,0.83
209,A,45.42,6800,0.0
209,C,48.54,6840,-0.01
209,D,49.84,7756,0.58
209,C,51.93,6740,0.01
209,G,53.66,7336,0.79
209,C,55.98,6880,-0.01
209,B,57.84,6740,0.01
209,A,59.76,6700,0.02
209,F,63.0,9938,0.82
209,C,64.07,6720,0.01
209,D,65.42,7656,0.71
209,C,67.59,6900,-0.01
209,G,69.3,7436,0.89
209,D,71.28,7676,0.66
209,F,73.43,9818,0.87
209,A,74.56,6760,0.01
209,G,77.65,7356,0.79
209,C,79.89,6820,0.0
209,A,81.79,6860,-0.03
209,C,84.82,6900,-0.02
209,B,86.57,6720,0.01
209,G,88.5,7576,0.6
209,E,90.65,7596,0.69
209,X,91.95,6875,0.92
210,D,9.57,7696,0.64
210,G,11.57,7436,0.83
210,A,13.98,6820,0.0
210,F,17.17,9958,0.83
210,D,17.79,7516,0.83
210,A,19.93,6800,0.0
210,G,23.14,7496,0.77
210,B,25.29,6700,0.01
210,C,27.33,6780,0.01
210,G,29.0,7476,0.78
210,B,31.24,6860,-0.01
210,E,33.23,7756,0.83
210,X,34.52,6875,0.92
211,F,9.97,10078,0.66
211,A,10.95,6780,0.01
211,G,14.12,7576,0.59
211,F,16.45,9938,0.78
211,E,17.44,7696,0.81
211,A,18.75,6780,0.0
211,G,21.93,7576,0.57
211,B,24.26,6740,0.01
211,A,26.14,6880,-0.04
211,D,28.97,7636,0.65
211,G,31.11,7476,0.79
211,C,33.27,6800,0.0
211,A,35.14,6840,-0.03
211,F,38.41,9998,0.75
211,E,39.46,7536,0.59
211,C,40.86,6880,-0.01
211,B,42.61,6780,0.0
211,D,44.06,7516,0.81
211,G,46.2,7396,0.75
211,X,48.34,6875,0.92
212,G,9.93,7596,0.55
212,F,12.08,9918,0.84
212,A,13.29,6760,0.01
212,G,16.41,7556,0.61
212,C,18.59,6720,0.01
212,B,20.34,6700,0.01
212,E,22.42,7536,0.56
212,B,23.85,6800,0.0
212,F,25.81,9878,0.82
212,C,26.92,6820,0.0
212,G,28.83,7336,0.77
212,A,31.18,6840,-0.03
212,B,34.47,6780,0.0
212,D,36.04,7576,0.76
212,X,38.06,6875,0.91
213,E,9.55,7816,0.81
213,A,11.12,6880,-0.04
213,G,14.13,7396,0.81
213,E,16.46,7776,0.83
213,A,17.85,6900,-0.04
213,D,20.48,7736,0.58
213,A,22.57,6860,-0.04
213,D,25.23,7676,0.7
213,F,27.21,9838,0.8
213,C,28.38,6900,-0.01
213,D,29.68,7596,0.75
213,A,31.88,6840,-0.03
213,F,35.05,9818,0.86
213,G,36.03,7476,0.8
213,A,38.22,6840,-0.03
213,B,41.41,6740,0.01
213,X,43.24,6875,0.94
214,D,9.55,7676,0.67
214,E,11.7,7816,0.77
214,C,13.18,6840,-0.01
214,A,15.05,6720,0.02
214,D,17.77,7496,0.78
214,C,20.01,6880,-0.01
214,B,21.66,6760,0.01
214,A,23.51,6840,-0.04
214,D,26.39,7636,0.71
214,B,28.61,6820,-0.01
214,C,30.71,6740,0.01
214,D,32.03,7676,0.67
214,B,34.31,6820,-0.01
214,G,36.3,7496,0.71
214,E,38.55,7596,0.68
214,D,39.71,7656,0.67
214,F,41.84,9898,0.86
214,X,42.81,6875,0.87
215,D,9.59,7716,0.62
215,F,11.77,9838,0.87
215,A,13.01,6760,0.0
215,G,16.21,7436,0.87
215,D,18.15,7756,0.59
215,E,20.34,7536,0.59
215,F,21.74,9918,0.87
215,A,23.02,6760,0.0
215,G,26.09,7436,0.86
215,E,28.28,7576,0.64
215,C,29.79,6720,0.01
215,B,31.74,6880,-0.02
215,X,33.53,6875,0.9
216,A,9.99,6720,0.01
216,G,13.29,7496,0.78
216,D,15.15,7736,0.6
216,C,17.21,6800,0.01
216,F,19.12,9898,0.8
216,D,19.9,7636,0.72
216,G,22.01,7516,0.71
216,D,23.85,7516,0.8
216,E,26.07,7516,0.57
216,F,27.35,9998,0.77
216,A,28.35,6860,-0.04
216,C,31.46,6740,0.02
216,E,33.43,7616,0.69
216,F,34.83,10058,0.7
216,E,35.97,7616,0.73
216,A,37.38,6880,-0.04
216,C,40.46,6820,0.0
216,B,42.34,6720,0.03
216,X,44.18,6875,0.87
217,F,9.95,9758,0.82
217,D,10.78,7636,0.73
217,F,13.01,9998,0.77
217,B,14.16,6860,-0.01
217,E,15.98,7656,0.73
217,C,17.49,6820,-0.01
217,A,19.41,6820,-0.0
217,D,22.26,7576,0.78
217,F,24.4,9798,0.8
217,G,25.47,7556,0.59
217,X,27.57,6875,0.9
218,G,9.91,7596,0.52
218,F,12.02,9838,0.88
218,D,12.71,7736,0.58
218,B,14.96,6860,-0.01
218,D,16.45,7476,0.83
218,C,18.7,6760,0.01
218,A,20.65,6880,-0.04
218,E,23.8,7676,0.8
218,X,25.07,6875,0.91
220,C,10.0,6740,0.01
220,G,11.71,7516,0.69
220,F,14.0,10018,0.76
220,B,15.07,6860,-0.01
220,A,17.07,6800,0.0
220,E,20.16,7756,0.88
220,B,21.46,6840,0.0
220,C,23.33,6820,0.0
220,D,24.72,7636,0.73
220,E,26.9,7736,0.91
220,F,28.44,10018,0.76
220,B,29.57,6780,0.0
220,G,31.5,7356,0.81
220,D,33.36,7496,0.82
220,B,35.38,6740,0.01
220,D,36.84,7696,0.64
220,G,39.08,7576,0.58
220,E,41.36,7576,0.65
220,A,42.77,6780,0.0
220,E,45.88,7656,0.78
220,D,46.85,7476,0.78
220,G,49.01,7496,0.8
220,D,50.76,7636,0.74
220,G,52.97,7516,0.66
220,F,55.29,10018,0.74
220,B,56.32,6780,0.0
220,A,58.16,6880,-0.04
220,E,61.38,7756,0.87
220,F,62.8,9758,0.86
220,D,63.44,7656,0.72
220,G,65.59,7556,0.63
220,B,67.95,6820,-0.01
220,F,69.9,9778,0.88
220,B,70.88,6900,-0.01
220,E,72.7,7636,0.76
220,B,74.07,6720,0.01
220,F,75.97,9798,0.86
220,G,76.97,7576,0.54
220,A,79.31,6700,0.02
220,C,82.56,6860,-0.01
220,X,84.21,6875,0.89
221,F,9.94,9938,0.86
221,D,10.7,7616,0.71
221,E,12.7,7796,0.85
221,A,14.24,6860,-0.04
221,B,17.34,6840,-0.01
221,G,19.17,7416,0.85
221,E,21.31,7576,0.65
221,B,22.63,6820,-0.01
221,A,24.63,6800,0.0
221,F,27.91,9758,0.84
221,A,29.1,6760,0.01
221,C,32.42,6840,-0.01
221,G,34.27,7456,0.87
221,D,36.06,7716,0.64
221,G,38.22,7576,0.6
221,E,40.4,7756,0.9
221,G,41.95,7416,0.81
221,B,44.23,6720,0.01
221,C,46.33,6880,-0.01
221,G,48.05,7536,0.69
221,E,50.45,7556,0.62
221,F,51.91,9818,0.89
221,B,52.94,6740,0.01
221,F,54.98,9998,0.8
221,D,55.7,7476,0.84
221,E,57.92,7696,0.87
221,G,59.21,7376,0.86
221,A,61.37,6780,0.01
221,X,64.41,6875,0.91
222,E,9.53,7556,0.61
222,C,11.09,6880,-0.01
222,B,12.77,6760,0.01
222,G,14.64,7516,0.73
222,D,16.6,7736,0.62
222,B,18.83,6800,-0.01
222,G,20.66,7536,0.66
222,E,23.02,7716,0.81
222,G,24.31,7576,0.57
222,E,26.46,7556,0.59
222,G,27.85,7436,0.84
222,B,30.13,6740,0.01
222,D,31.8,7576,0.83
222,G,34.04,7376,0.85
222,B,36.44,6780,0.01
222,D,38.13,7676,0.69
222,E,40.23,7816,0.84
222,B,41.56,6820,-0.01
222,E,43.41,7676,0.85
222,A,44.78,6700,0.01
222,F,48.0,9798,0.88
222,D,48.77,7476,0.82
222,E,50.97,7536,0.6
222,B,52.3,6800,0.0
222,A,54.17,6820,-0.0
222,E,57.29,7636,0.76
222,B,58.62,6840,-0.01
222,D,60.28,7556,0.82
222,G,62.35,7556,0.6
222,F,64.6,9958,0.81
222,A,65.67,6720,0.01
222,D,68.59,7616,0.75
222,E,70.78,7656,0.75
222,D,71.72,7636,0.73
222,A,73.77,6880,-0.04
222,D,76.57,7616,0.76
222,E,78.77,7596,0.65
222,C,80.2,6800,0.01
222,X,81.84,6875,0.88
223,F,9.99,9838,0.84
223,C,11.1,6760,0.01
223,E,12.78,7776,0.85
223,F,14.09,10038,0.72
223,D,14.77,7676,0.63
223,G,16.8,7476,0.73
223,E,19.19,7616,0.72
223,A,20.55,6720,0.01
223,C,23.85,6720,0.01
223,D,25.36,7576,0.83
223,B,27.44,6720,0.01
223,X,29.28,6875,0.93
224,F,9.99,9798,0.87
224,A,11.16,6860,-0.03
224,D,13.98,7676,0.68
224,B,16.1,6760,0.0
224,F,17.98,10078,0.69
224,A,19.12,6800,0.0
224,F,22.16,9998,0.74
224,B,23.31,6880,-0.02
224,F,25.14,9938,0.85
224,G,26.31,7356,0.78
224,B,28.46,6860,-0.01
224,C,30.52,6880,-0.01
224,D,31.8,7656,0.71
224,A,33.92,6800,0.0
224,G,36.97,7396,0.86
224,F,39.23,9898,0.86
224,C,40.27,6840,-0.01
224,E,42.0,7576,0.63
224,G,43.56,7436,0.8
224,C,45.94,6740,0.01
224,A,47.82,6780,0.01
224,B,51.02,6720,0.01
224,E,53.07,7776,0.78
224,B,54.42,6860,-0.01
224,C,56.25,6720,0.01
224,G,57.94,7356,0.79
224,E,60.27,7576,0.64
224,F,61.59,9918,0.81
224,C,62.76,6820,-0.01
224,F,64.41,9938,0.89
224,G,65.44,7416,0.77
224,E,67.75,7776,0.87
224,D,68.67,7736,0.61
224,X,70.65,6875,0.93
225,C,9.97,6720,0.01
225,E,11.86,7576,0.65
225,F,13.23,9858,0.8
225,E,14.46,7536,0.58
225,B,15.86,6780,0.0
225,A,17.79,6860,-0.04
225,C,20.88,6840,-0.01
225,B,22.72,6780,0.0
225,F,24.7,9898,0.81
225,A,25.85,6740,0.01
225,B,29.18,6820,-0.01
225,F,31.16,10058,0.67
225,E,32.26,7536,0.59
225,C,33.77,6780,0.0
225,A,35.67,6780,0.0
225,D,38.55,7776,0.56
225,C,40.62,6740,0.01
225,F,42.52,9758,0.85
225,B,43.63,6820,-0.01
225,E,45.57,7776,0.87
225,B,47.12,6720,0.01
225,F,49.21,9938,0.84
225,E,50.32,7536,0.59
225,A,51.91,6780,0.01
225,C,55.14,6840,-0.01
225,F,56.77,10078,0.68
225,D,57.63,7516,0.8
225,F,59.9,9818,0.88
225,E,61.15,7556,0.62
225,B,62.46,6740,0.0
225,E,64.45,7736,0.9
225,F,65.74,9838,0.86
225,B,66.85,6820,-0.01
225,A,68.8,6800,0.0
225,C,71.87,6900,-0.01
225,F,73.63,9778,0.86
225,G,74.71,7456,0.81
225,X,76.84,6875,0.93
226,F,9.95,9858,0.89
226,C,11.16,6760,0.01
226,D,12.64,7736,0.6
226,G,14.65,7396,0.86
226,F,17.01,10078,0.68
226,G,18.05,7476,0.83
226,F,20.19,9898,0.87
226,G,21.17,7356,0.79
226,C,23.52,6860,-0.01
226,E,25.2,7676,0.83
226,F,26.73,10078,0.65
226,G,27.76,7556,0.61
226,A,30.04,6900,-0.04
226,F,33.22,9758,0.79
226,E,34.24,7616,0.72
226,G,35.62,7536,0.61
226,A,37.79,6840,-0.03
226,C,40.92,6760,0.01
226,B,42.74,6720,0.01
226,X,44.58,6875,0.88
227,B,9.98,6820,0.0
227,D,11.65,7556,0.83
227,F,13.81,9938,0.88
227,D,14.67,7476,0.8
227,A,16.75,6760,0.01
227,D,19.49,7516,0.8
227,F,21.7,9838,0.89
227,C,22.86,6860,-0.01
227,D,24.36,7616,0.79
227,F,26.45,10038,0.75
227,A,27.61,6880,-0.04
227,E,30.63,7796,0.81
227,F,31.94,9898,0.83
227,A,33.17,6760,0.01
227,D,35.84,7576,0.83
227,C,37.91,6840,-0.01
227,D,39.3,7456,0.78
227,B,41.43,6780,0.0
227,A,43.5,6900,-0.04
227,D,46.19,7476,0.79
227,G,48.22,7476,0.74
227,X,50.34,6875,0.93
228,A,9.98,6740,0.01
228,F,13.12,9898,0.84
228,E,14.26,7576,0.65
228,D,15.35,7576,0.77
228,B,17.56,6780,0.0
228,F,19.62,9778,0.82
228,E,20.84,7676,0.77
228,G,22.32,7376,0.77
228,C,24.6,6840,-0.01
228,X,26.24,6875,0.9
229,E,9.55,7576,0.62
229,F,10.95,10018,0.72
229,B,12.02,6760,0.0
229,E,13.99,7796,0.82
229,C,15.38,6780,0.01
229,D,16.68,7596,0.8
229,G,18.73,7556,0.63
229,A,20.87,6840,-0.03
229,D,23.53,7616,0.74
229,E,25.75,7636,0.7
229,G,27.07,7396,0.75
229,E,29.33,7816,0.76
229,C,30.78,6860,-0.01
229,A,32.66,6800,0.0
229,D,35.6,7636,0.74
229,A,37.63,6760,0.01
229,C,40.95,6720,0.02
229,G,42.72,7556,0.6
229,C,45.03,6740,0.01
229,F,46.89,9898,0.81
229,E,47.96,7716,0.83
229,B,49.29,6820,-0.01
229,X,51.09,6875,0.91
230,E,9.54,7576,0.63
230,F,10.9,9858,0.9
230,E,11.95,7616,0.72
230,G,13.46,7496,0.78
230,A,15.79,6840,-0.03
230,B,18.98,6880,-0.02
230,C,20.79,6820,0.0
230,A,22.54,6720,0.02
230,F,25.65,10038,0.72
230,G,26.86,7596,0.53
230,F,29.13,9958,0.86
230,A,30.36,6760,0.01
230,B,33.55,6720,0.01
230,C,35.54,6900,-0.01
230,E,37.23,7716,0.86
230,G,38.55,7416,0.76
230,C,40.67,6780,0.01
230,G,42.42,7516,0.67
230,B,44.81,6800,0.01
230,G,46.7,7456,0.76
230,A,48.98,6720,0.02
230,D,51.89,7636,0.68
230,C,54.15,6760,0.01
230,E,55.85,7576,0.65
230,F,57.29,10038,0.73
230,A,58.55,6740,0.01
230,F,61.83,9998,0.8
230,C,63.03,6740,0.01
230,G,64.78,7416,0.75
230,A,67.03,6760,0.01
230,B,70.18,6780,-0.01
230,C,72.0,6820,0.0
230,A,73.92,6820,-0.0
230,F,77.16,10078,0.64
230,D,77.86,7676,0.65
230,X,79.86,6875,0.91
231,D,9.59,7476,0.79
231,F,11.63,10018,0.73
231,G,12.89,7356,0.83
231,E,15.29,7736,0.85
231,G,16.62,7416,0.75
231,E,18.79,7596,0.65
231,G,20.17,7596,0.54
231,F,22.32,9818,0.81
231,B,23.52,6780,0.0
231,F,25.33,9838,0.88
231,E,26.34,7736,0.83
231,C,27.65,6760,0.01
231,B,29.37,6800,-0.01
231,E,31.31,7516,0.56
231,G,32.68,7396,0.87
231,F,35.0,9878,0.84
231,G,36.2,7356,0.72
231,C,38.37,6800,0.01
231,G,40.24,7516,0.67
231,C,42.54,6840,0.0
231,F,44.26,10038,0.74
231,E,45.29,7556,0.63
231,F,46.81,9958,0.84
231,C,47.85,6820,0.0
231,B,49.62,6820,0.0
231,D,51.15,7556,0.85
231,B,53.32,6740,0.01
231,F,55.38,9758,0.84
231,C,56.65,6780,0.01
231,G,58.56,7356,0.75
231,D,60.3,7776,0.59
231,B,62.44,6740,0.01
231,A,64.53,6780,0.01
231,X,67.57,6875,0.9
232,E,9.49,7676,0.81
232,F,10.97,9818,0.87
232,E,12.06,7776,0.87
232,F,13.46,9958,0.82
232,G,14.52,7556,0.59
232,D,16.42,7776,0.58
232,E,18.65,7576,0.65
232,D,19.58,7596,0.76
232,A,21.64,6800,0.0
232,F,24.71,10078,0.69
232,C,25.7,6880,-0.01
232,E,27.36,7676,0.8
232,B,28.69,6800,0.0
232,C,30.76,6740,0.01
232,D,32.07,7576,0.79
232,F,34.17,9798,0.83
232,E,35.22,7756,0.88
232,A,36.56,6840,-0.03
232,G,39.77,7496,0.77
232,B,41.89,6780,0.01
232,X,43.72,6875,0.89
233,B,9.99,6840,-0.01
233,C,11.85,6840,-0.01
233,F,13.75,9918,0.79
233,E,14.78,7556,0.6
233,F,16.29,9798,0.81
233,E,17.46,7636,0.73
233,A,18.97,6800,0.0
233,C,22.02,6720,0.01
233,G,23.96,7516,0.74
233,D,25.88,7496,0.83
233,X,27.88,6875,0.89
234,A,9.96,6800,0.0
234,G,13.15,7596,0.56
234,A,15.49,6900,-0.04
234,B,18.65,6800,-0.01
234,D,20.22,7456,0.79
234,E,22.41,7736,0.9
234,D,23.51,7536,0.79
234,B,25.58,6700,0.01
234,A,27.66,6860,-0.04
234,B,30.83,6820,-0.01
234,D,32.42,7596,0.75
234,E,34.6,7716,0.91
234,F,36.1,9838,0.81
234,C,37.11,6860,-0.01
234,D,38.61,7676,0.66
234,A,40.65,6780,0.0
234,C,43.78,6800,0.0
234,E,45.53,7596,0.65
234,A,46.96,6740,0.01
234,F,50.08,9858,0.83
234,C,51.11,6720,0.01
234,G,53.02,7576,0.57
234,D,54.81,7756,0.57
234,G,56.84,7576,0.57
234,B,58.98,6740,0.0
234,X,60.8,6875,0.95
235,B,9.97,6720,0.01
235,E,11.81,7816,0.76
235,C,13.3,6860,-0.01
235,B,14.98,6720,0.01
235,A,16.9,6820,-0.02
235,F,19.96,9878,0.87
235,B,20.98,6840,-0.01
235,D,22.59,7476,0.8
235,B,24.79,6760,0.0
235,F,26.83,9898,0.88
235,C,27.97,6700,0.02
235,D,29.5,7696,0.62
235,B,31.67,6720,0.01
235,G,33.48,7516,0.74
235,A,35.84,6880,-0.04
235,D,38.47,7536,0.79
235,A,40.53,6860,-0.04
235,F,43.64,9938,0.86
235,B,44.67,6820,-0.01
235,F,46.52,9918,0.9
235,G,47.75,7456,0.84
235,F,49.89,9858,0.88
235,A,50.92,6760,0.01
235,C,54.07,6800,0.01
235,B,55.93,6880,-0.01
235,D,57.35,7556,0.84
235,C,59.51,6840,-0.01
235,F,61.2,9858,0.85
235,G,62.24,7396,0.84
235,F,64.42,9838,0.9
235,E,65.6,7756,0.85
235,X,66.88,6875,0.9
236,C,9.97,6880,-0.01
236,F,11.84,9778,0.76
236,E,12.86,7616,0.71
236,C,14.17,6820,-0.01
236,E,15.99,7796,0.83
236,C,17.41,6860,-0.01
236,D,18.82,7656,0.69
236,F,20.87,10058,0.7
236,C,22.12,6700,0.02
236,E,24.02,7556,0.63
236,A,25.34,6860,-0.04
236,D,28.07,7536,0.88
236,E,30.32,7716,0.85
236,G,31.68,7336,0.71
236,A,33.95,6800,0.0
236,D,36.79,7596,0.79
236,E,38.99,7796,0.84
236,C,40.35,6820,0.0
236,G,42.12,7576,0.59
236,D,43.9,7756,0.59
236,E,45.95,7556,0.6
236,D,47.12,7676,0.69
236,E,49.16,7556,0.63
236,B,50.49,6760,0.0
236,X,52.31,6875,0.94
237,C,9.99,6820,0.0
237,D,11.5,7516,0.9
237,C,13.62,6760,0.01
237,D,15.15,7556,0.8
237,A,17.22,6780,0.0
237,D,20.12,7516,0.77
237,C,22.27,6860,-0.01
237,A,24.09,6880,-0.04
237,D,26.76,7656,0.7
237,E,28.96,7616,0.68
237,A,30.3,6820,0.0
237,E,33.53,7636,0.76
237,F,34.98,9858,0.92
237,B,36.17,6740,0.01
237,A,38.09,6720,0.01
237,D,40.79,7536,0.81
237,F,42.84,9818,0.89
237,E,44.04,7516,0.56
237,F,45.35,9878,0.9
237,E,46.6,7736,0.83
237,G,47.97,7456,0.8
237,X,50.09,6875,0.92
238,A,9.96,6880,-0.04
238,C,12.98,6860,-0.01
238,E,14.73,7796,0.77
238,G,16.03,7556,0.64
238,E,18.34,7816,0.75
238,G,19.61,7536,0.67
238,F,21.73,9978,0.81
238,E,22.91,7676,0.82
238,C,24.3,6740,0.01
238,B,26.15,6860,-0.01
238,E,28.12,7636,0.75
238,C,29.52,6800,0.0
238,F,31.34,9838,0.88
238,D,31.96,7496,0.84
238,E,34.26,7756,0.86
238,B,35.57,6740,0.01
238,E,37.58,7576,0.64
238,A,39.15,6800,0.0
238,D,41.94,7476,0.82
238,E,43.99,7816,0.83
238,B,45.28,6700,0.01
238,D,46.82,7616,0.76
238,E,49.02,7676,0.77
238,C,50.36,6780,0.01
238,A,52.19,6760,0.0
238,E,55.27,7736,0.85
238,C,56.58,6860,-0.01
238,A,58.33,6860,-0.04
238,B,61.5,6760,0.01
238,E,63.41,7596,0.7
238,G,64.74,7516,0.68
238,B,66.89,6720,0.01
238,C,68.78,6840,-0.01
238,E,70.66,7596,0.68
238,C,72.01,6760,0.0
238,E,73.7,7736,0.85
238,C,74.99,6820,-0.01
238,B,76.78,6720,0.01
238,C,78.65,6840,-0.01
238,A,80.39,6800,0.0
238,E,83.49,7776,0.81
238,F,84.8,9818,0.91
238,X,85.78,6875,0.88
239,D,9.58,7656,0.71
239,C,11.6,6820,0.0
239,A,13.49,6860,-0.04
239,B,16.53,6860,-0.01
239,F,18.37,10058,0.68
239,E,19.59,7736,0.88
239,A,20.98,6840,-0.03
239,E,24.1,7616,0.69
239,C,25.56,6740,0.01
239,F,27.42,9998,0.78
239,A,28.57,6700,0.02
239,G,31.79,7376,0.7
239,B,33.96,6760,0.0
239,D,35.41,7496,0.79
239,E,37.61,7636,0.78
239,G,38.94,7336,0.78
239,D,40.71,7776,0.6
239,G,42.97,7336,0.8
239,B,45.3,6800,0.0
239,D,46.76,7616,0.78
239,C,48.82,6840,-0.01
239,F,50.72,10038,0.7
239,C,51.72,6760,0.01
239,G,53.66,7596,0.52
239,B,55.85,6800,-0.01
239,E,57.82,7696,0.83
239,C,59.22,6780,0.01
239,E,61.13,7576,0.62
239,G,62.55,7416,0.8
239,C,64.81,6740,0.01
239,D,66.11,7716,0.6
239,F,68.3,9878,0.8
239,C,69.36,6760,0.01
239,B,71.05,6740,0.01
239,D,72.56,7496,0.8
239,G,74.77,7356,0.84
239,A,77.06,6800,0.0
239,X,80.09,6875,0.91
240,F,9.96,9838,0.89
240,D,10.62,7496,0.77
240,C,12.7,6800,0.01
240,F,14.38,9838,0.79
