Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
168,A,34.2,6880,-0.04
168,D,36.92,7556,0.8
168,A,39.07,6820,-0.0
168,E,42.34,7716,0.85
168,B,43.89,6820,-0.01
168,A,45.85,6840,-0.04
168,D,48.56,7456,0.76
168,A,50.79,6840,-0.03
168,E,53.91,7776,0.87
168,F,55.23,10078,0.64
168,A,56.24,6720,0.01
168,G,59.59,7476,0.83
168,D,61.47,7756,0.59
168,G,63.69,7536,0.68
168,C,65.91,6860,-0.01
168,X,67.56,6875,0.88
169,F,9.96,9838,0.89
169,G,11.1,7476,0.81
169,E,13.36,7636,0.7
169,C,14.85,6740,0.01
169,E,16.74,7776,0.79
169,D,17.66,7556,0.84
169,G,19.88,7496,0.7
169,F,22.23,9858,0.87
169,G,23.31,7596,0.52
169,D,25.08,7536,0.76
169,B,27.19,6800,-0.01
169,D,28.84,7536,0.83
169,C,30.98,6720,0.01
169,G,32.74,7396,0.82
169,F,35.1,9938,0.84
169,C,36.1,6900,-0.01
169,D,37.53,7756,0.6
169,F,39.74,9778,0.78
169,D,40.36,7536,0.82
169,C,42.43,6880,-0.01
169,G,44.11,7416,0.82
169,C,46.31,6760,0.01
169,D,47.68,7596,0.78
169,C,49.75,6840,-0.01
169,D,51.25,7736,0.61
169,F,53.31,9818,0.85
169,B,54.33,6880,-0.02
169,E,56.2,7616,0.72
169,A,57.6,6860,-0.04
169,X,60.6,6875,0.87
170,A,9.99,6800,0.0
170,B,13.05,6840,-0.01
170,D,14.48,7716,0.58
170,F,16.5,9918,0.84
170,C,17.74,6760,0.01
170,A,19.61,6740,0.01
170,D,22.56,7576,0.76
170,F,24.71,9798,0.89
170,E,25.85,7576,0.66
170,F,27.16,9898,0.86
170,D,27.76,7476,0.83
170,C,29.98,6880,-0.01
170,D,31.46,7776,0.58
170,B,33.55,6840,-0.01
170,D,35.08,7696,0.64
170,C,37.25,6780,0.01
170,D,38.79,7656,0.71
170,E,40.9,7516,0.56
170,A,42.26,6720,0.02
170,C,45.39,6720,0.01
170,E,47.27,7636,0.73
170,F,48.6,9878,0.83
170,E,49.79,7796,0.83
170,F,51.08,9898,0.83
170,E,52.21,7756,0.88
170,A,53.71,6740,0.01
170,C,56.95,6820,0.0
170,E,58.65,7816,0.81
170,C,60.13,6740,0.01
170,B,62.03,6740,0.01
170,C,63.89,6780,0.01
170,G,65.58,7456,0.82
170,A,67.74,6780,0.01
170,B,71.03,6820,-0.01
170,D,72.49,7696,0.64
170,G,74.62,7596,0.54
170,B,76.95,6760,0.0
170,C,79.03,6820,-0.01
170,A,80.9,6860,-0.04
170,F,84.05,9898,0.83
170,B,85.22,6880,-0.01
170,D,86.67,7536,0.83
170,C,88.7,6800,0.01
170,B,90.57,6720,0.01
170,C,92.42,6700,0.01
170,F,94.12,9858,0.92
170,C,95.22,6740,0.01
170,F,97.1,10058,0.71
170,G,98.31,7336,0.79
170,F,100.5,9898,0.88
170,C,101.49,6800,0.01
170,F,103.35,9778,0.86
170,D,104.01,7716,0.61
170,G,106.21,7556,0.63
170,C,108.49,6720,0.02
170,B,110.44,6780,0.01
170,A,112.52,6760,0.01
170,B,115.82,6720,0.01
170,E,117.89,7776,0.84
170,X,119.17,6875,0.91
171,A,9.98,6760,0.01
171,E,13.15,7756,0.91
171,D,14.17,7756,0.6
171,C,16.18,6800,0.01
171,E,17.92,7676,0.75
171,B,19.25,6720,0.01
171,C,21.14,6800,0.01
171,B,23.05,6880,-0.01
171,F,24.95,9838,0.88
171,A,26.01,6740,0.01
171,C,29.34,6740,0.01
171,B,31.06,6840,-0.01
171,D,32.53,7756,0.61
171,B,34.55,6740,0.01
171,F,36.49,9798,0.88
171,D,37.29,7556,0.75
171,A,39.31,6720,0.01
171,E,42.6,7796,0.8
171,D,43.66,7536,0.77
171,C,45.83,6860,-0.01
171,B,47.54,6720,0.01
171,C,49.53,6800,0.0
171,E,51.24,7816,0.8
171,C,52.61,6780,0.01
171,B,54.43,6860,-0.02
171,F,56.33,9858,0.93
171,D,57.05,7476,0.78
171,F,59.27,9838,0.86
171,D,60.04,7596,0.76
171,G,62.07,7396,0.84
171,X,64.19,6875,0.87
172,C,9.97,6900,-0.01
172,G,11.82,7496,0.74
172,E,14.12,7616,0.67
172,G,15.53,7596,0.54
172,D,17.41,7636,0.72
172,F,19.57,9858,0.82
172,B,20.8,6720,0.01
172,A,22.64,6760,0.01
172,X,25.7,6875,0.95
173,F,9.97,9918,0.81
173,C,11.09,6780,0.01
173,E,12.85,7796,0.84
173,B,14.26,6780,-0.01
173,C,16.14,6780,0.01
173,D,17.47,7656,0.64
173,F,19.52,9878,0.84
173,A,20.59,6800,0.0
173,D,23.24,7736,0.61
173,F,25.31,10018,0.79
173,D,25.94,7536,0.81
173,B,28.03,6900,-0.02
173,G,29.85,7516,0.72
173,X,31.95,6875,0.9
174,C,9.97,6860,-0.01
174,A,11.73,6880,-0.04
174,B,14.94,6880,-0.02
174,F,16.84,9798,0.87
174,E,18.02,7736,0.89
174,A,19.53,6880,-0.04
174,B,22.74,6780,0.0
174,F,24.68,9978,0.75
174,G,25.74,7336,0.79
174,D,27.53,7536,0.91
174,E,29.65,7676,0.84
174,B,31.01,6860,-0.01
174,D,32.65,7476,0.79
174,F,34.68,9858,0.85
174,B,35.83,6740,0.0
174,C,37.74,6740,0.01
174,B,39.68,6740,0.01
174,C,41.69,6740,0.01
174,F,43.44,9998,0.76
174,E,44.61,7676,0.8
174,D,45.54,7716,0.64
174,C,47.64,6880,-0.01
174,E,49.45,7836,0.74
174,B,50.86,6740,0.0
174,G,52.75,7356,0.74
174,E,55.07,7676,0.8
174,C,56.56,6840,-0.01
174,E,58.23,7656,0.7
174,D,59.38,7516,0.81
174,E,61.55,7776,0.89
174,G,62.85,7536,0.68
174,D,64.78,7476,0.81
174,F,66.85,9918,0.88
174,A,68.05,6760,0.01
174,X,71.1,6875,0.92
175,C,9.99,6880,-0.01
175,E,11.71,7796,0.86
175,B,13.03,6800,-0.01
175,G,14.93,7356,0.75
175,B,17.27,6720,0.01
175,A,19.21,6820,0.0
175,G,22.23,7476,0.8
175,A,24.53,6740,0.01
175,E,27.72,7576,0.65
175,B,29.18,6740,0.01
175,C,31.22,6780,0.0
175,B,32.9,6780,0.0
175,A,34.87,6840,-0.03
175,C,37.95,6780,0.01
175,F,39.76,10018,0.76
175,D,40.48,7616,0.78
175,A,42.52,6820,-0.0
175,E,45.7,7596,0.66
175,G,47.24,7336,0.74
175,B,49.61,6740,0.0
175,F,51.64,9918,0.85
175,C,52.73,6720,0.01
175,D,54.18,7676,0.65
175,X,56.17,6875,0.94
176,G,9.94,7536,0.63
176,F,12.24,9858,0.89
176,C,13.3,6700,0.01
176,F,15.17,9818,0.8
176,G,16.25,7536,0.66
176,B,18.57,6840,-0.01
176,D,20.22,7476,0.79
176,A,22.29,6860,-0.03
176,F,25.39,9818,0.9
176,D,26.15,7476,0.81
176,C,28.36,6740,0.01
176,A,30.08,6740,0.01
176,F,33.33,10038,0.7
176,G,34.56,7396,0.74
176,E,36.74,7556,0.58
176,G,38.07,7356,0.74
176,F,40.43,10018,0.77
176,G,41.53,7356,0.8
176,B,43.9,6840,-0.01
176,C,45.77,6760,0.0
176,F,47.69,9978,0.85
176,D,48.29,7696,0.65
176,F,50.38,9958,0.87
176,A,51.47,6840,-0.03
176,C,54.52,6760,0.01
176,E,56.4,7656,0.77
176,X,57.69,6875,0.86
177,F,9.95,10038,0.74
177,C,11.1,6720,0.02
177,D,12.48,7596,0.79
177,B,14.69,6780,0.0
177,D,16.39,7676,0.67
177,A,18.43,6860,-0.04
177,B,21.52,6900,-0.02
177,E,23.46,7596,0.65
177,D,24.54,7616,0.75
177,G,26.71,7456,0.77
177,B,29.02,6880,-0.02
177,A,30.85,6860,-0.04
177,F,33.95,9918,0.9
177,A,35.07,6760,0.01
177,C,38.32,6880,-0.01
177,D,39.76,7576,0.77
177,F,41.98,9998,0.75
177,C,43.06,6860,-0.01
177,A,44.76,6840,-0.03
177,F,48.0,10058,0.69
177,B,49.2,6820,-0.01
177,F,51.25,9998,0.81
177,A,52.31,6800,0.0
177,C,55.36,6820,-0.01
177,B,57.2,6720,0.01
177,A,59.11,6880,-0.04
177,F,62.27,10018,0.76
177,E,63.31,7816,0.79
177,C,64.73,6900,-0.01
177,F,66.48,10078,0.66
177,A,67.57,6880,-0.04
177,B,70.67,6820,-0.01
177,C,72.68,6800,0.0
177,G,74.44,7516,0.66
177,X,76.57,6875,0.87
178,C,9.99,6800,0.0
178,D,11.5,7736,0.59
178,A,13.65,6780,0.01
178,G,16.7,7536,0.7
178,D,18.49,7616,0.75
178,E,20.56,7636,0.71
178,F,22.12,9938,0.86
178,D,22.98,7616,0.78
178,A,25.27,6880,-0.04
178,E,28.39,7756,0.83
178,D,29.36,7696,0.64
178,C,31.6,6760,0.01
178,A,33.51,6840,-0.03
178,G,36.71,7476,0.74
178,A,38.84,6900,-0.04
178,E,41.95,7596,0.64
178,G,43.48,7596,0.54
178,F,45.84,9798,0.87
178,A,46.98,6740,0.01
178,B,50.26,6880,-0.01
178,X,52.05,6875,0.93
179,C,9.99,6740,0.02
179,A,11.92,6860,-0.04
179,D,14.58,7676,0.66
179,A,16.67,6780,0.0
179,B,19.88,6800,-0.01
179,D,21.51,7496,0.86
179,E,23.56,7816,0.77
179,G,24.88,7456,0.83
179,F,27.09,9878,0.88
179,X,28.07,6875,0.89
180,D,9.58,7536,0.83
180,C,11.65,6740,0.01
180,G,13.48,7396,0.79
180,A,15.68,6760,0.01
180,G,18.9,7436,0.86
180,F,21.2,9978,0.84
180,E,22.37,7776,0.8
180,F,23.91,9778,0.8
180,A,25.02,6720,0.02
180,B,28.34,6860,-0.01
180,X,30.14,6875,0.92
181,C,9.99,6760,0.01
181,B,11.68,6760,0.0
181,F,13.73,9978,0.81
181,C,14.73,6840,0.0
181,F,16.65,9838,0.82
181,E,17.7,7596,0.66
181,A,19.04,6760,0.01
181,B,22.25,6720,0.01
181,G,24.09,7396,0.83
181,B,26.44,6720,0.01
181,E,28.5,7576,0.62
181,D,29.67,7536,0.78
181,C,31.83,6760,0.01
181,D,33.17,7576,0.8
181,E,35.36,7736,0.91
181,F,36.82,9918,0.91
181,C,38.08,6720,0.01
181,F,39.85,9958,0.85
181,E,41.05,7736,0.88
181,F,42.38,10038,0.73
181,E,43.44,7736,0.82
181,F,44.72,9998,0.77
181,D,45.5,7676,0.67
181,A,47.61,6840,-0.03
181,E,50.66,7756,0.86
181,D,51.61,7596,0.81
181,G,53.85,7496,0.73
181,E,56.08,7596,0.66
181,A,57.56,6840,-0.04
181,G,60.61,7436,0.86
181,A,62.96,6740,0.01
181,F,66.04,9938,0.83
181,A,67.22,6780,0.01
181,G,70.31,7476,0.79
181,D,72.23,7736,0.62
181,G,74.28,7516,0.74
181,C,76.46,6720,0.02
181,D,77.78,7536,0.8
181,A,80.06,6800,0.0
181,E,83.3,7576,0.66
181,B,84.63,6820,0.0
181,X,86.43,6875,0.93
182,C,10.0,6820,0.0
182,G,11.77,7396,0.71
182,B,13.96,6700,0.01
182,C,15.88,6740,0.01
182,B,17.7,6740,0.01
182,C,19.73,6880,-0.01
182,A,21.58,6840,-0.03
182,C,24.74,6760,0.01
182,G,26.55,7516,0.67
182,D,28.28,7716,0.51
182,B,30.28,6720,0.01
182,A,32.33,6900,-0.04
182,F,35.52,10058,0.72
182,G,36.59,7516,0.71
182,C,38.95,6880,-0.01
182,A,40.76,6760,0.01
182,G,43.85,7436,0.74
182,B,46.12,6700,0.02
182,E,48.13,7636,0.67
182,F,49.63,10058,0.68
182,B,50.86,6780,0.0
182,A,52.9,6860,-0.04
182,G,56.08,7536,0.69
182,D,58.01,7696,0.67
182,A,60.03,6820,0.0
182,D,62.87,7736,0.61
182,C,65.02,6800,0.0
182,F,66.86,10038,0.73
182,A,67.95,6780,0.0
182,F,71.19,9918,0.78
182,G,72.38,7456,0.81
182,D,74.27,7516,0.83
182,G,76.42,7396,0.87
182,C,78.59,6820,0.0
182,F,80.32,9958,0.83
182,A,81.52,6700,0.02
182,G,84.85,7516,0.64
182,E,87.08,7576,0.65
182,X,88.37,6875,0.89
183,E,9.53,7616,0.69
183,G,10.9,7356,0.75
183,C,13.2,6820,-0.01
183,A,15.1,6740,0.01
183,D,17.98,7656,0.68
183,G,20.24,7356,0.77
183,B,22.51,6840,-0.01
183,C,24.36,6860,-0.01
183,G,26.15,7416,0.75
183,B,28.5,6720,0.01
183,D,30.12,7716,0.62
183,A,32.31,6820,-0.03
183,F,35.38,9998,0.81
183,X,36.36,6875,0.93
184,F,9.98,9998,0.77
184,C,11.09,6760,0.01
184,F,13.01,9998,0.81
184,E,14.08,7736,0.89
184,F,15.47,9998,0.77
184,G,16.51,7596,0.56
184,E,18.61,7816,0.75
184,D,19.69,7576,0.76
184,F,21.91,10078,0.68
184,D,22.62,7596,0.76
184,C,24.88,6740,0.01
184,D,26.17,7756,0.61
184,A,28.22,6740,0.01
184,D,30.92,7576,0.85
184,A,33.15,6900,-0.04
184,C,36.17,6820,-0.01
184,D,37.56,7576,0.81
184,G,39.59,7416,0.79
184,C,41.96,6840,-0.01
184,G,43.58,7556,0.59
184,F,45.71,9758,0.81
184,B,46.79,6720,0.01
184,F,48.73,9838,0.89
184,A,49.96,6740,0.01
184,F,53.02,9858,0.86
184,D,53.68,7596,0.75
184,C,55.83,6740,0.01
184,A,57.56,6840,-0.03
184,G,60.67,7356,0.76
184,C,63.01,6880,-0.01
184,D,64.48,7516,0.84
184,G,66.5,7556,0.62
184,B,68.64,6780,0.0
184,E,70.67,7756,0.89
184,X,71.97,6875,0.94
185,A,9.98,6740,0.01
185,F,13.27,9938,0.88
185,E,14.39,7776,0.83
185,D,15.44,7696,0.65
185,A,17.55,6740,0.01
185,D,20.29,7556,0.79
185,E,22.5,7536,0.59
185,F,23.97,9898,0.8
185,A,25.03,6720,0.02
185,B,28.16,6820,-0.01
185,D,29.68,7636,0.71
185,A,31.74,6840,-0.03
185,B,34.99,6900,-0.02
185,D,36.47,7716,0.64
185,A,38.63,6840,-0.03
185,D,41.42,7636,0.69
185,F,43.5,9858,0.86
185,E,44.59,7776,0.85
185,C,46.02,6720,0.02
185,A,47.82,6780,0.0
185,C,51.1,6720,0.01
185,E,52.84,7656,0.77
185,D,53.88,7516,0.82
185,E,55.91,7616,0.68
185,C,57.49,6880,-0.02
185,F,59.24,10038,0.71
185,E,60.47,7776,0.8
185,D,61.44,7716,0.61
185,F,63.59,9878,0.88
185,E,64.8,7616,0.66
185,B,66.09,6860,-0.01
185,G,68.06,7356,0.7
185,X,70.19,6875,0.91
186,B,9.98,6840,-0.01
186,F,11.8,9918,0.85
186,A,12.88,6820,0.0
186,C,15.99,6840,-0.01
186,F,17.75,9938,0.84
186,G,18.74,7416,0.76
186,A,20.98,6780,0.0
186,B,24.11,6740,0.01
186,A,26.15,6880,-0.04
186,F,29.16,10078,0.68
186,A,30.39,6760,0.01
186,C,33.59,6720,0.01
186,G,35.43,7516,0.72
186,A,37.74,6820,0.0
186,F,40.94,9798,0.85
186,B,42.01,6840,-0.01
186,F,43.95,9958,0.77
186,D,44.61,7616,0.74
186,B,46.79,6800,-0.01
186,C,48.78,6700,0.01
186,D,50.11,7756,0.56
186,B,52.32,6800,0.0
186,G,54.36,7436,0.79
186,D,56.11,7456,0.76
186,G,58.32,7456,0.8
186,F,60.67,9998,0.78
186,E,61.94,7576,0.6
186,X,63.23,6875,0.94
187,F,9.97,9958,0.85
187,B,11.1,6900,-0.02
187,F,12.89,9818,0.89
187,D,13.77,7536,0.83
187,B,15.82,6780,-0.01
187,G,17.67,7596,0.54
187,E,19.84,7596,0.68
187,C,21.29,6880,-0.01
187,A,23.21,6760,0.01
187,X,26.27,6875,0.92
188,G,9.94,7476,0.81
188,A,12.31,6720,0.01
188,G,15.57,7416,0.87
188,E,17.87,7556,0.61
188,D,18.96,7756,0.59
188,C,21.21,6820,0.0
188,E,22.98,7576,0.65
188,C,24.35,6820,0.0
188,E,26.05,7676,0.77
188,A,27.6,6740,0.01
188,D,30.47,7716,0.64
188,B,32.6,6780,-0.01
188,A,34.68,6860,-0.04
188,D,37.55,7636,0.74
188,A,39.66,6700,0.01
188,B,42.84,6840,-0.01
188,D,44.3,7776,0.56
188,G,46.46,7556,0.6
188,D,48.34,7676,0.65
188,G,50.54,7416,0.85
188,E,52.74,7696,0.85
188,A,54.31,6880,-0.04
188,G,57.33,7456,0.76
188,A,59.54,6700,0.02
188,D,62.4,7516,0.8
188,G,64.54,7596,0.55
188,E,66.75,7536,0.59
188,C,68.22,6880,-0.01
188,F,69.86,9958,0.85
188,X,70.84,6875,0.95
189,B,9.96,6860,-0.01
189,D,11.55,7516,0.81
189,F,13.7,9978,0.75
189,B,14.7,6800,0.01
189,D,16.29,7756,0.61
189,G,18.38,7436,0.87
189,E,20.55,7696,0.78
189,F,22.01,9818,0.87
189,D,22.86,7696,0.63
189,E,24.86,7636,0.76
189,B,26.35,6900,-0.01
189,D,27.81,7656,0.72
189,A,29.86,6800,0.0
189,F,33.11,9838,0.88
189,B,34.35,6860,-0.01
189,C,36.37,6840,-0.01
189,X,38.03,6875,0.93
190,E,9.54,7536,0.57
190,F,10.98,9878,0.87
190,B,12.14,6740,0.01
190,A,14.01,6740,0.01
190,E,17.26,7736,0.91
190,A,18.84,6780,0.0
190,C,21.99,6780,0.01
190,B,23.71,6880,-0.01
190,G,25.5,7536,0.66
190,E,27.73,7816,0.8
190,C,29.22,6740,0.01
190,F,30.99,9778,0.79
190,E,32.06,7656,0.76
190,F,33.59,9998,0.81
190,G,34.64,7476,0.8
190,B,37.0,6760,0.01
190,C,39.09,6880,-0.01
190,E,40.86,7556,0.6
190,F,42.41,9858,0.89
190,G,43.4,7596,0.52
190,C,45.52,6780,0.01
190,E,47.39,7656,0.76
190,D,48.56,7616,0.71
190,X,50.55,6875,0.94
191,G,9.96,7376,0.85
191,B,12.12,6900,-0.02
191,G,14.07,7396,0.87
191,E,16.25,7776,0.79
191,F,17.59,9938,0.79
191,A,18.82,6780,0.01
191,G,22.07,7376,0.74
191,B,24.33,6740,0.01
191,F,26.28,10038,0.72
191,C,27.33,6700,0.02
191,G,29.03,7396,0.77
191,E,31.33,7576,0.62
191,D,32.45,7576,0.74
191,C,34.73,6720,0.01
191,E,36.6,7536,0.57
191,D,37.58,7736,0.58
191,F,39.79,9938,0.86
191,G,40.77,7576,0.58
191,F,43.07,9838,0.92
191,B,44.24,6860,-0.01
191,A,46.31,6840,-0.04
191,X,49.31,6875,0.89
192,G,9.97,7436,0.73
192,D,11.8,7596,0.74
192,G,13.85,7476,0.71
192,C,16.05,6860,-0.01
192,G,17.95,7496,0.73
192,C,20.13,6800,0.01
192,A,22.04,6780,0.01
192,F,25.32,9918,0.89
192,B,26.38,6900,-0.02
192,C,28.45,6800,0.0
192,B,30.2,6700,0.01
192,G,32.1,7576,0.6
192,B,34.45,6760,0.0
192,A,36.51,6780,0.0
192,E,39.76,7796,0.86
192,C,41.09,6720,0.01
192,B,43.0,6840,-0.01
192,A,44.97,6720,0.01
192,E,48.22,7596,0.64
192,C,49.65,6720,0.01
192,G,51.47,7456,0.75
192,F,53.76,9938,0.75
192,C,54.88,6760,0.01
192,A,56.72,6860,-0.04
192,D,59.53,7716,0.62
192,X,61.5,6875,0.94
193,B,9.98,6900,-0.02
193,D,11.4,7676,0.64
193,A,13.43,6860,-0.03
193,D,16.08,7516,0.83
193,E,18.13,7556,0.6
193,G,19.45,7376,0.82
193,F,21.59,9838,0.9
193,E,22.63,7736,0.84
193,G,23.98,7436,0.86
193,D,25.84,7476,0.79
193,C,27.97,6740,0.01
193,E,29.91,7776,0.87
193,D,30.9,7676,0.65
193,G,33.0,7516,0.67
193,E,35.23,7616,0.69
193,F,36.63,9998,0.75
193,B,37.89,6760,0.0
193,F,39.83,9958,0.84
193,A,40.94,6900,-0.04
193,D,43.77,7596,0.72
193,C,45.81,6780,0.0
193,X,47.46,6875,0.86
194,D,9.57,7536,0.8
194,C,11.62,6800,0.0
194,E,13.33,7736,0.9
194,C,14.76,6860,-0.01
194,E,16.65,7816,0.77
194,G,17.99,7376,0.81
194,A,20.18,6880,-0.04
194,B,23.4,6760,0.01
194,G,25.29,7476,0.79
194,B,27.52,6720,0.01
194,G,29.5,7376,0.86
194,A,31.9,6760,0.01
194,E,35.14,7776,0.89
194,D,36.07,7616,0.73
194,B,38.23,6800,-0.01
194,D,39.77,7696,0.65
194,C,41.87,6740,0.01
194,B,43.76,6840,-0.01
194,D,45.18,7616,0.77
194,A,47.3,6880,-0.04
194,C,50.54,6800,0.01
194,D,51.87,7516,0.84
194,E,54.15,7576,0.65
194,G,55.62,7576,0.59
194,D,57.38,7556,0.82
194,G,59.56,7596,0.55
194,E,61.7,7676,0.81
194,D,62.84,7496,0.84
194,E,64.85,7776,0.83
194,A,66.19,6900,-0.04
194,G,69.36,7456,0.83
194,B,71.62,6780,0.01
194,E,73.51,7536,0.55
194,C,74.84,6720,0.01
194,E,76.62,7596,0.66
194,F,78.1,9798,0.83
194,G,79.1,7496,0.76
194,A,81.42,6840,-0.03
194,G,84.52,7596,0.55
194,F,86.8,9998,0.8
194,A,88.07,6760,0.01
194,C,91.16,6800,-0.01
194,A,93.05,6760,0.01
194,G,96.23,7416,0.9
194,C,98.55,6760,0.01
194,E,100.32,7556,0.61
194,A,101.65,6840,-0.03
194,G,104.76,7556,0.65
194,D,106.53,7596,0.82
194,E,108.55,7736,0.87
194,F,110.01,9978,0.8
194,C,111.2,6780,0.0
194,A,112.99,6780,0.0
194,C,116.13,6760,0.01
194,D,117.54,7556,0.79
194,B,119.6,6900,-0.02
194,X,121.39,6875,0.93
195,C,9.97,6880,-0.01
195,G,11.75,7496,0.77
195,F,14.04,9978,0.84
195,B,15.05,6820,-0.01
195,A,16.95,6840,-0.03
195,E,20.18,7616,0.67
195,D,21.26,7756,0.6
195,X,23.25,6875,0.9
196,B,9.97,6860,-0.01
196,G,11.85,7516,0.74
196,B,14.06,6840,-0.01
196,C,16.08,6760,0.01
196,G,17.93,7436,0.73
196,C,20.07,6900,-0.02
196,E,21.92,7696,0.77
196,F,23.45,10038,0.72
196,A,24.6,6820,-0.01
196,F,27.86,9918,0.89
196,A,28.89,6740,0.01
196,F,32.02,10018,0.73
196,G,33.1,7336,0.77
196,F,35.27,10038,0.75
196,G,36.51,7396,0.84
196,F,38.88,9778,0.85
196,B,39.93,6820,-0.01
196,E,41.75,7736,0.87
196,F,43.05,10098,0.64
196,G,44.19,7436,0.86
196,E,46.33,7696,0.88
196,G,47.65,7436,0.76
196,A,49.82,6760,0.01
196,D,52.63,7656,0.7
196,A,54.78,6840,-0.03
196,E,57.87,7796,0.78
196,C,59.36,6720,0.02
196,D,60.91,7656,0.71
196,G,63.16,7516,0.69
196,B,65.31,6820,0.0
196,D,66.76,7496,0.86
196,E,69.0,7696,0.84
196,D,70.04,7536,0.77
196,C,72.32,6820,0.0
196,F,74.18,10058,0.66
196,X,75.15,6875,0.92
197,G,9.93,7596,0.52
197,D,11.68,7676,0.59
197,F,13.9,9798,0.89
197,B,15.13,6760,0.01
197,G,17.07,7496,0.7
197,F,19.35,9998,0.8
197,D,19.96,7476,0.75
197,C,22.07,6740,0.01
197,A,23.97,6860,-0.04
197,D,26.63,7676,0.69
197,A,28.7,6880,-0.04
197,F,31.96,10078,0.67
197,A,33.13,6760,0.01
197,B,36.32,6780,0.0
197,A,38.17,6800,0.0
197,D,40.86,7596,0.85
197,F,43.07,9798,0.9
197,D,43.76,7556,0.86
197,G,45.8,7576,0.56
197,F,47.95,9998,0.79
197,D,48.7,7756,0.59
197,C,50.91,6760,0.01
197,E,52.6,7576,0.63
197,D,53.53,7716,0.59
197,E,55.72,7736,0.79
197,F,57.07,9798,0.84
197,D,57.94,7516,0.88
197,B,60.05,6720,0.01
197,G,61.94,7436,0.72
197,D,63.81,7776,0.58
197,E,65.95,7736,0.88
197,A,67.33,6760,0.01
197,F,70.64,9798,0.87
197,A,71.68,6720,0.01
197,D,74.54,7656,0.67
197,B,76.56,6800,0.0
197,F,78.4,9778,0.81
197,C,79.53,6780,0.0
197,X,81.17,6875,0.9
198,B,9.99,6900,-0.02
198,G,11.98,7436,0.87
198,C,14.3,6840,0.0
198,E,16.11,7796,0.81
198,F,17.49,9938,0.89
198,A,18.52,6740,0.01
198,D,21.2,7596,0.72
198,B,23.22,6740,0.01
198,C,25.09,6860,-0.01
198,F,26.85,10038,0.74
198,G,27.96,7416,0.77
198,A,30.34,6900,-0.04
198,E,33.59,7796,0.81
198,F,34.97,9978,0.84
198,E,36.09,7736,0.89
198,A,37.56,6760,0.01
198,B,40.75,6820,-0.01
198,F,42.59,9978,0.82
198,B,43.72,6840,-0.01
198,F,45.68,9898,0.8
198,E,46.81,7796,0.84
198,D,47.92,7636,0.76
198,X,49.92,6875,0.86
199,E,9.56,7756,0.89
199,D,10.5,7656,0.72
199,F,12.75,10018,0.72
199,A,13.78,6720,0.01
199,F,16.9,9878,0.92
199,D,17.53,7716,0.6
199,G,19.75,7436,0.81
199,A,22.07,6720,0.02
199,C,25.19,6900,-0.01
199,A,27.1,6780,0.0
199,D,29.87,7656,0.72
199,G,31.87,7476,0.83
199,D,33.84,7696,0.63
199,G,35.9,7516,0.71
199,D,37.87,7736,0.6
199,A,39.97,6780,0.0
199,C,43.25,6860,-0.01
199,B,45.04,6740,0.0
199,X,46.85,6875,0.9
200,G,9.96,7396,0.83
200,B,12.13,6900,-0.02
200,A,13.96,6800,0.0
200,C,17.19,6880,-0.01
200,E,19.06,7596,0.66
200,F,20.43,9878,0.9
200,G,21.47,7456,0.86
200,D,23.37,7676,0.68
200,B,25.58,6800,0.0
200,F,27.58,9838,0.9
200,C,28.75,6900,-0.01
200,B,30.52,6820,-0.01
200,C,32.47,6740,0.01
200,E,34.18,7556,0.6
200,B,35.6,6860,-0.02
200,D,37.23,7516,0.83
200,F,39.28,9998,0.77
200,B,40.32,6740,0.01
200,G,42.4,7576,0.58
200,B,44.55,6820,-0.01
200,C,46.56,6880,-0.01
200,B,48.28,6780,0.0
200,D,49.75,7516,0.85
200,G,52.0,7416,0.88
200,D,54.02,7516,0.87
200,C,56.15,6720,0.02
200,G,58.03,7476,0.77
200,B,60.43,6900,-0.02
200,C,62.33,6840,0.0
200,E,64.14,7676,0.78
200,D,65.28,7576,0.85
200,B,67.32,6840,-0.01
200,E,69.28,7556,0.59
200,B,70.81,6860,-0.01
200,D,72.24,7756,0.57
200,A,74.25,6800,0.0
200,X,77.29,6875,0.92
201,D,9.58,7596,0.78
201,B,11.85,6800,0.0
201,A,13.78,6800,0.0
201,G,16.92,7476,0.79
201,E,19.08,7756,0.88
201,C,20.62,6780,0.01
201,B,22.31,6820,-0.01
201,G,24.18,7536,0.64
201,E,26.57,7596,0.64
201,B,27.96,6740,0.01
201,F,30.02,9778,0.88
201,X,30.99,6875,0.92
202,B,9.97,6880,-0.02
202,D,11.4,7476,0.78
202,G,13.63,7536,0.67
202,F,15.79,9858,0.8
202,B,16.81,6740,0.01
202,A,18.83,6900,-0.04
202,G,21.99,7336,0.75
202,F,24.29,10038,0.71
202,A,25.35,6840,-0.04
202,E,28.42,7636,0.69
202,B,29.81,6880,-0.01
202,C,31.86,6720,0.01
202,E,33.75,7756,0.84
202,B,35.24,6880,-0.02
202,D,36.91,7516,0.82
202,B,39.17,6880,-0.01
202,G,40.98,7556,0.62
202,E,43.27,7576,0.64
202,D,44.31,7496,0.8
202,B,46.39,6760,0.0
202,D,47.87,7656,0.7
202,C,50.05,6900,-0.01
202,B,51.84,6700,0.01
202,E,53.72,7716,0.81
